,Unnamed: 0,Nombre,Página Web,Email,Entidad,Municipio,Enlace SIC,Descripción
10,10,Teatro de la Casa de Cultura de Cosío,http://www.aguascalientes.gob.mx/temas/cultura/Noticias/Convocatorias/didactica.aspx,informacion.ica@aguascalientes.gob.mx,Aguascalientes,Cosío,http://sic.gob.mx/ficha.php?table=teatro&table_id=542,"Forma parte de las instalaciones de la Casa de Cultura de Cosío, fue inaugurado en 1993 y construído exprofeso. Se utiliza como foro y aula. Anualmente se llevan a cabo 15 espectáculos de teatro, música, variedades, infantiles, conferencias y asambleas."
11,11,Teatro Bicentenario,,manuelalejandrosantana@municipio.gob.mx,Aguascalientes,Pabellón de Arteaga,http://sic.gob.mx/ficha.php?table=teatro&table_id=869,"El inmueble fue construido exprofeso para albergar al Teatro Bicentenario.

Se han ofrecido presentaciones de obras de teatro, orquesta sinfónica, ballet folklórico, graduaciones, certámenes de belleza, juegos florales, conferencias, informes de gobierno, musicales.

Tipo de espectáculos que se realizan: teatro, música, danza, festivales, conferencias, asambleas, informes de gobierno.

Número de espectáculos por año: Aproximadamente 20

Cuenta con 640 butacas fijas.

Las localidades no son numeradas.

Es un teatro cerrado

Eventos realizados: (los más recientes)
Título de la obra: Certamen de Belleza Missteen 50 aniversario
Fecha: Mayo 2015

Título de la obra: Conferencia Conociendo Pabellón
Fecha: Mayo 2015

Título de la obra: Informe de Gobierno
Fecha: Diciembre 2014"
12,12,Teatro al Aire Libre Riviera,http://rivieradeensenada.com.mx/espacios/,director@rivieradeensenada.com.mx,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=teatro&table_id=320,"Fue diseñado por José Luis Fernández Bandini, asesorado por el Arq. Manuel Navarro Moreno, inaugurado el 24 de abril de 1998. El teatro se encuentra dentro del Centro Social, Cívico y Cultural Riviera de Ensenada. Tiene una concha acústica, vista panorámica, vestidores, sanitarios, oficinas y sonido, un techo con velaria de PVC. La primera representación fue un concierto sinfónico de la Orquesta de Baja California, dirigido por el Profr. Ernesto Rosas Montoya. Realiza obras de teatro, música, danza, variedades, espectáculos infantiles, festivales, conferencias, asambleas, informes de gobierno, graduaciones y conciertos."
13,13,Foro Experimental del CEART/Ensenada,,,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=teatro&table_id=874,31 de julio de 2007
14,14,Teatro Universitario y de los Periodistas Benito Juárez,https://cultura.uabc.mx/campus-ensenada/,,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=teatro&table_id=307,"Forma parte de la Biblioteca Benito Juárez diseñado por el arquitecto Rodolfo Cuevas. Construido en 1974, inaugurado en 1985 y reinaugurado el 27 de octubre de 1995. Su primera presentación fue ¿Tu también Macbeth...? del director Ángel Norzagaray. Realiza obras de teatro, música, danza, espectáculos infantiles, festivales, conferencias e informes de gobierno."
15,15,Teatro de la Ciudad de Ensenada,,,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=teatro&table_id=313,"El teatro se localiza dentro del Parque Infantil. Diseñado por el ingeniero Francisco Javier Barraza, los arquitectos Adolfo García y Alejandro Luna. Fue construido en 1977 e inaugurado el 27 de septiembre del mismo año. Su primera representación fue El Baile, bajo la dirección de Ramón García Ocejo, con escenografía de Ángel Domínguez y las actuaciones de Ana María Mellado, Ángel Domínguez y Ramón García Ocejo. En 1999 fue rehabilitado en su infraestructura por el Gobierno Estatal a través del Instituto de Cultura de Baja California y el Conaculta a través del Programa de Apoyo a la Infraestructura Cultural de los Estados. Realiza obras de teatro, ópera, música, danza, variedades, espectáculos infantiles, cine, festivales, conferencias, asambleas, informes de gobierno, graduaciones y encuentros binacionales."
16,16,Teatro Maestro Antonio Salvador Caldera Adame,https://www.facebook.com/CasaDeLaCulturaDeMexicali,,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=teatro&table_id=321,"Forma parte de las instalaciones de la Casa de la Cultura de Méxicali. El edificio fue diseñada por el Ing. Eduardo Trujillo y construido entre 1915-1921. El 15 de marzo de 1974 comienzan las labores de la Casa de la Cultura. Forma parte del Instituto Municipal de Arte y Cultura de Mexicali y fue remodelada por el Ayuntamiento de Mexicali en el año 2000. Realiza obras de teatro, música, danza, espectáculos infantiles, conferencias, cine y ceremonias oficiales."
17,17,Teatro IMSS Mexicali,,teatro.mexicali@imss.gob.mx,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=teatro&table_id=525,"Fue construido en 1959. Realiza obras de teatro, música, danza, variedades, espectáculos infantiles, festivales, conferencias, asambleas e informes de gobierno."
18,18,Teatro Juan José Arreola,,,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=teatro&table_id=56,1 de enero de 1982
19,19,Teatro Benito Juárez del CREA Cultura,,crea.cultura@gmail.com,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=teatro&table_id=314,"Fue construido e inaugurado en 1962 y reinaugurado en 2002. El teatro fue remodelado por el Ayuntamiento de Mexicali. Realiza obras de teatro, música, danza, conferencias, cine y espectáculos infantiles."
20,20,Foro Experimental del CEART,http://www.icbc.gob.mx,ceartmexicali@hotmail.com,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=teatro&table_id=803,31 de enero de 2005
21,21,Teatro al Aire Libre de Rectoría,,,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=teatro&table_id=323,"La Dirección General de Obras e Instalaciones de la Universidad remodeló este espacio y en diciembre de 1992 fue reinaugurado. Realiza obras de teatro, música, danza, espectáculos infantiles y festivales."
22,22,Teatro al Aire Libre del Centro Comunitario Estudiantil,,,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=teatro&table_id=152,"Se localiza dentro de las instalaciones del Centro Comunitario Estudiantil de la UABC y fue inaugurado en agosto de 1991. Realiza espectáculos de música, danza, variedades, presentaciones infantiles y festivales."
23,23,Teatro del Estado,http://www.icbc.gob.mx,teatrodelestadobc@gmail.com,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=teatro&table_id=489,"El diseño estuvo a cargo de los arquitectos Norma Vélez Salomón, Rosario Díaz Ochoa, Iker Allen Martínez y Eduardo Lomelín Velazco. Se inauguró el 1 de octubre de 1977, en 1999 fue restaurado por iniciativa del Gobierno del Estado através del Instituto de Cultura de Baja California y el Programa de Apoyo a la Infraestructura Cultural de los Estados (Paice) del Conaculta. La primera representación fue El pagador de promesas bajo la dirección del maestro Juan Antonio Yanes y con los actores de la Compañía Estatal de Teatro de Baja California. Realiza obras de teatro, ópera, música, danza, espectáculos infantiles, festivales, conferencias, asambleas e informes de gobierno."
24,24,Teatro Universitario de Mexicali,,salvador_teatro@uabc.edu.mx,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=teatro&table_id=147,"Fue construido en el año de 1982 e inaugurado el 28 de febrero de 1983, diseñado por los arquitectos René Monzón Félix y Teresa Gutiérrez de Muñiz. En él se presentan obras de teatro, música, variedades, espectáculos infantiles, festivales, conferencias, asambleas y actos académicos."
25,25,Teatro del Pueblo del Parque Adolfo López Mateos,,,Baja California,Tecate,http://sic.gob.mx/ficha.php?table=teatro&table_id=287,"El teatro fue construido en 1959 e inaugurado el 20 de agosto del mismo año. Actualmente se realizan obras de teatro, danza, festivales y exposiciones."
26,26,Teatro Universitario de la Escuela de Artes Tecate,https://www.facebook.com/artestecate,brendartes@uabc.edu.mx,Baja California,Tecate,http://sic.gob.mx/ficha.php?table=teatro&table_id=254,"El edificio en donde se aloja el teatro funcionó anteriormente como Centro de Convenciones de Tecate. Fue inaugurado el 27 de abril de 1988. Se realizan obras de teatro, ópera, música, danza, variedades, espectáculos infantiles, festivales, conferencias, asambleas e informes de gobierno."
27,27,Teatro al Aire Libre del Parque Margarita Maza de Juárez,http://www.tecate.gob.mx,,Baja California,Tecate,http://sic.gob.mx/ficha.php?table=teatro&table_id=311,"El inmueble es propio, construido adaptado en 1981 e inaugurado el 10 de diciembre del mismo año. Actualmente se realizan obras de teatro, danza, festivales y campañas."
28,28,Teatro Cala-Fórnix,,ajavier876@gmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=teatro&table_id=709,"Inmueble construido exprofeso, es el espacio principal donde se impulsan todo tipo de actividades artísticas y culturales, congresos, conferencias, presentaciones de fin de cursos y actos académicos."
29,29,La Alborada Centro Cultural,,alborada286@gmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=teatro&table_id=961,
30,30,Teatro de la Casa de la Cultura de Tijuana,,casaculturatijuana@hotmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=teatro&table_id=316,"Forma parte del edificio de la Casa de Cultura de Tijuana, que se alberga en un edificio construido en 1930, diseñado por la compañía Z. D. Anew Contractor & Builder. Inaugurado el 19 de octubre de 1977 y reinaugurado el 30 de noviembre de 1998.
La primera obra fue Malinche Show, del director Willebaldo López con los actores Claudio Brook y Ma. Teresa Rivas.
Realiza obras de teatro, ópera, música, danza, cine, variedades, espectáculos infantiles, festivales y conferencias."
31,31,Teatro las Tablas,https://teatrolastablas.com/,info@teatrolastablas.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=teatro&table_id=991,1 de enero de 2004
32,32,Teatro Universitario Rubén Vizcaíno Valencia,http://www.cecut.gob.mx/sis/teatros/uabc.php,"tuopinion@uabc.mx , sandra@uabc.edu.mx",Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=teatro&table_id=148,Teatro Universitario
33,33,Teatro IMSS Tijuana,https://www.facebook.com/pages/Teatro-IMSS-Tijuana/522699537844441,carlos.lopezta@imss.gob.mx,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=teatro&table_id=305,"Fue construido en el año de 1961 e inaugurado el 15 de julio de 1962. Se reinauguró el 23 de marzo de 2003. Presenta obras de teatro, música, danza, espectáculos infantiles, festivales escolares, conferencias y asambleas."
34,34,Sala de Espectáculos del CECUT,http://www.cecut.gob.mx/eespectaculos.php,teatrocecut@cecut.gob.mx,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=teatro&table_id=488,"Diseñado por el arquitecto Pedro Ramírez Vázquez, se inauguró el 27 de junio de 1985. La primera representación fue De acá, de este lado, obra ganadora del concurso Teatro de la Frontera Norte, con el grupo de teatro mexicalense Los de a pie, dirigido por Rodrigo Solo.
Presenta obras de teatro, ópera, música, danza, variedades, espectáculos infantiles, festivales, encuentros."
35,35,Foro Experimental del CEART Rosarito,,,Baja California,Playas de Rosarito,http://sic.gob.mx/ficha.php?table=teatro&table_id=873,6 de abril de 2016
36,36,Teatro-Espacio Angular Esterito,http://www.alianzafrancesa.org.mx/La-Paz/TEATRO-ESPACIO-ANGULAR-ESTERITO,rubsando@uabcs.mx,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=teatro&table_id=836,"Fomenta actividades de difusión y formación teatral, mediante representaciones, talleres, seminarios y demás aspectos que conciernan al teatro, en vías de la formación de la futura Compañía Estatal de Teatro, que represente al Estado en festivales (inter)nacionales. Este espacio ubicado en el Esterito, en una colonia en donde no existe ningún viso de espacio formativo de futuros artistas, pretende convertirse en un ícono del populoso barrio histórico que pueda ofrecer diversión y formación a BCS. En este foro se programan normalmente los viernes o sábados conciertos con grupos regionales, nacionales e internacionales, así como el montaje de obras de teatro para el público en general."
37,37,Teatro al Aire Libre Ignacio García Tellez (En remodelación),,rafael.puppo@imss.gob.mx,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=teatro&table_id=244,"El inmueble es propio y fue construido ex profeso el 7 de junio de 1962. Se realizan espectáculos de teatro, música, danza, infantiles, festivales, cine, conferencias y asambleas."
38,38,Teatro Juárez,https://teatrojuarez.wordpress.com/en-los-medios/; https://www.facebook.com/Teatro-Ju%C3%A1rez-195773027103843/about/,teatrojuarezlapaz@gmail.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=teatro&table_id=300,"Ubicado en el centro histórico de La Paz, el Teatro Juárez empezó a construirse en 1906, siendo inaugurado el 15 de septiembre de 1910 funcionando durante varias décadas como teatro y cine. En 1984 el teatro permaneció cerrado y en abandono. En 1997 el Patronato de la Cultura de Baja California Sur consigue emprender acciones para su rescate y rehabilitación. Artistas y exponentes de la cultura local, nacional e internacional han participado en el Teatro Juárez con obras de teatro, ballet, folklore, recitales, conciertos de música clásica y popular, conferencias, cine, presentaciones de libros, cursos, festivales escolares, además de crear una sala para exposiciones que ha enriquecido la vida cultural de la ciudad."
39,39,Teatro al Aire Libre Profra. Rosaura Zapata Cano,,teatrolapaz@hotmail.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=teatro&table_id=309,1 de enero de 1985
40,40,Teatro de la Ciudad de La Paz,,teatrolapaz@hotmail.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=teatro&table_id=12,"El teatro se encuentra dentro de la unidad cultural Profr. Jesús Castro Agúndez. Inaugurado el 26 de enero de 1986 y reinaugurado el 2 de marzo de 1987. La primera representación fue El extencionista con la dirección de Felipe Santander, escenógrafía de Félida Medina y varios autores. Realiza obras de teatro, ópera, música, danza, variedades, espectáculos infantiles, festivales, cine, conferencias, asambleas, informes de gobierno y eventos religiosos."
41,41,Teatro Cine General Manuel Márquez de León,,teatro44@hotmail.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=teatro&table_id=17,"Fue el segundo teatro que se construyó en Baja California Sur. Se inauguró el 5 de febrero de 1944. En él han desfilado destacados artistas tanto locales y regionales, así como nacionales e internacionales, reconocido actualmente como uno de los teatros del estado con mayor actividad cultural y el cual cuenta con gran capacidad de convocatoria por la constancia y calidad de los espectáculos presentados, así como por su acústica y su arquitectura californiana de mediados del siglo pasado. Ha sido sede del Festival del Arte Todos Santos y del Festival internacional de Cine Latino."
42,42,Teatro Pabellón Cultural de la República Nabor García Aguirre,https://www.facebook.com/PabellonCulturalDeLaRepublica/,pabellon_cultural@hotmail.com.mx,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=teatro&table_id=909,"El inmueble fue construido exprofeso para albergar al Teatro Pabellón Cultural de la República Nabor García Aguirre.

Arquitecto que lo diseñó: Juan Pablo Serrano.
Arquitecto o institución que lo remodeló: Constructora Gran Vision S.A de C.V.

Usos que ha tenido el inmueble desde su construcción: Culturales.

Primera representación:
Título de la obra: Paloma Sufrida Pies para que los Quiero si tengo Alas para Volar
Director: Profr. Richard Gil Pinzon.
Escenógrafo: Juan Matehuala.
Actores: Compañía de Teatro Máscaras.

Tipo de espectáculos que se realizan:
Teatro.
Ópera.
Música.
Danza.
Variedades.
Espectáculos infantiles.
Festivales.
Cine.
Circo.
Conferencias.
Asambleas.
Entretenimiento en general.

Número de espectáculos por año: 226.

Eventos realizados (los más recientes)
Título de la obra: Obra Infantil Rapunzel.
Fecha: 10 y 11 de diciembre de 2016.

Título de la obra: Festival Internacional de Cine de Los Cabos.
Fecha: 10 al 19 Noviembre de 2016.

Título de la obra: Ballet Códices Gira Nacional.
Fecha: 3 de Septiembre de 2016."
43,43,La Circo,,lacircoac@gmail.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=teatro&table_id=969,
44,44,Teatro Miguel Lomelí Ceseña (Cerrado por remodelación),,espacioculturaloscabos@hotmail.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=teatro&table_id=623,19 de marzo de 2007
45,45,Foro de la Casa de Cultura Alfredo Green González,https://www.facebook.com/pages/Casa-De-La-Cultura-Alfredo-Green-Gonzalez/171855542869550?fref=ts,maridi72@hotmail.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=teatro&table_id=834,"Se encuentra ubicado dentro de las instalaciones de la Casa de Cultura Alfredo Green González. En el se llevan a cabo presentaciones teatrales, musicales, conferencias y cineclub entre otras actividades culturales."
46,46,Cine – Teatro Universitario Joaquín Lanz,https://culturauac.uacam.mx/view/paginas/10,japortil@uacam.mx,Campeche,Campeche,http://sic.gob.mx/ficha.php?table=teatro&table_id=293,"El inmueble fue construido ex profeso en el año de 1967 e inaugurado en julio del mismo año. Actualmente se realizan espectáculos de teatro, música, danza, espectáculos infantiles, festivales, cine, conferencias, asambleas e informes de administración de la UAC."
47,47,Teatro Juan de la Cabada,http://www.culturacampeche.com/,,Campeche,Campeche,http://sic.gob.mx/ficha.php?table=teatro&table_id=267,"Este recinto cultural abrió sus puertas en enero de 1989, desde entonces ha sido sede de importantes obras teatrales y eventos culturales para todo el municipio."
48,48,Teatro IMSS-SNTSS Campeche Teatro 401 Lic. Ignacio García Téllez,,luis.santamariav@imss.gob.mx,Campeche,Campeche,http://sic.gob.mx/ficha.php?table=teatro&table_id=304,"Fue construido entre 1966 y 1967 e inaugurado el 27 de julio de 1967 con la representación de la obra Sueño de una noche de verano dirigida por el licenciado Manuel Ávila Cano. El arquitecto Luis Arriaga López fue el encargado de la remodelación en el año de 2005, reinaugurándose el 22 de diciembre de ese mismo año. Se realizan obras de teatro, música, espectáculos infantiles, festivales, conferencias, asambleas e informes delegacionales."
49,49,Teatro Ing. Ricardo Hernández Cárdenas,,jmalcocer@hotmail.com,Campeche,Campeche,http://sic.gob.mx/ficha.php?table=teatro&table_id=266,1 de enero de 1957
50,50,Teatro Manuel Ávila Cano,http://www.culturacampeche.com,elclaustro@hotmail.com,Campeche,Campeche,http://sic.gob.mx/ficha.php?table=teatro&table_id=774,"El inmueble fue construido adaptado en siglo XVII e inaugurado el 2 de diciembre de 2011. Forma parte de las instalaciones del Centro Cultural El Claustro. La primera representación fue A la Cubana, con la dirección de Juan Arce Saavedra, escenografía de Martín Núñez y la actuación de Mónica Arzola, Alaín Negrín y Yolanda Iglesias. Se realizán 90 espectáculos por año aproximadamente."
51,51,Teatro de la Ciudad Francisco de Paula Toro,,damy.9127@hotmail.com,Campeche,Campeche,http://sic.gob.mx/ficha.php?table=teatro&table_id=387,"Fue construido entre 1832 y 1834 por iniciativa del presidente del ayuntamiento de Campeche, General Francisco de Paula Toro, con el apoyo de un grupo de ciudadanos. El diseño del edificio, conocido en aquel entonces como Coliseo, estuvo a cargo del arquitecto francés Teodoro Journot. Su inauguración se llevó a cabo el 17 de septiembre de 1834 con la presentación de las obras Orestes o Agamenón vengado y La jeringa, montadas por la compañía teatral de don Rafael Palomera. Adquirió su nombre actual en 1879, como un homenaje permanente a su iniciador. Fue reconstruido entre 1913 y 1915 y reinaugurado el 7 de agosto de este último año con la presentación del Quinteto Cárdenas y la exhibición de las películas El déspota y Veinte años de odio. A partir de entonces funcionó principalmente como sala de cine. Por disposición oficial, en 1965 pasó a formar parte del patrimonio de la Universidad Autónoma de Campeche. Fue restaurado en 1984 e inaugurado por tercera ocasión el 7 de agosto de 1990, con motivo del 450 aniversario de la fundación de la ciudad."
52,52,Teatro al aire libre Francisco Gabilondo Soler,,payaso_chiflon@outllok.com; payaso_chiflon@hotmail.com,Campeche,Carmen,http://sic.gob.mx/ficha.php?table=teatro&table_id=773,"El inmueble fue construido ex profeso para albergar al Teatro al aire libre Francisco Gabilondo Soler. Fue diseñado por el arquitecto Tomás Obrador Capellini e inaugurado el 15 de julio de 1986. Se llevan a cabo espectáculos de teatro, música, danza y actos para público infantil. Todos los domingos se presenta el Festival dominical familiar con la participación de artistas locales."
53,53,Teatro Auditorio Miguel Zepeda García,http://www.unacar.mx/,jvergara@delfin.unacar.mx,Campeche,Carmen,http://sic.gob.mx/ficha.php?table=teatro&table_id=260,"Se localiza dentro del Centro Cultural Universitario. Fue diseñado por el arquitecto Joaquín Álvarez Ordoñez, construido en el año de 1967 e inaugurado el 27 de julio del mismo año. Fue remodelado por la Coordinación de Obras de la Unacar y reinaugurado el 13 de junio de 2000. Se presentan obras de teatro, ópera, música, danza, variedades, espectáculos infantiles, festivales, cine, conferencias, asambleas, informes de gobierno, graduaciones, congresos y concursos."
54,54,Teatro del Centro Cultural Universitario,,,Campeche,Carmen,http://sic.gob.mx/ficha.php?table=teatro&table_id=153,1 de enero de 1991
55,55,Teatro Carmelita,,antoniorccr@gmail.com; fela_glez@gmail.com,Campeche,Carmen,http://sic.gob.mx/ficha.php?table=teatro&table_id=302,1 de enero de 1997
56,56,Teatro de la Ciudad Virgilio Barrera Vega,http://www.champoton.gob.mx,municipio@champoton.gob.mx,Campeche,Champotón,http://sic.gob.mx/ficha.php?table=teatro&table_id=790,"Fue construido a inicios del siglo XIX, remodelado y rehabilitado en el 2007 por el Ayuntamiento de Champotón con el apoyo del PAICE del Conaculta. Se llevan a cabo obras de teatro, ópera, música, danza, variedades, espectáculos infantiles, festivales, cine, conferencias y actos cívicos del gobierno local. Es sede del Festival Internacional de Teatro que se realiza año con año en este municipio."
57,57,Cine Teatro Morón,,,Campeche,Palizada,http://sic.gob.mx/ficha.php?table=teatro&table_id=917,
58,58,Teatro Lic. Evaristo Pérez Arreola,,,Coahuila de Zaragoza,Acuña,http://sic.gob.mx/ficha.php?table=teatro&table_id=258,"El edificio fue construido en el año de 1992, cuando se llamó Teatro de la Solidaridad. Desde entonces ha sido escenario de diversas manifestaciones culturales, entre las que destacan el teatro, la danza y la música. Sin embargo también se ha utilizado para otras actividades como conferencias y asambleas.
Fue rehabilitado y reinaugurado el 21 de enero de 2003, fecha en que adoptó el nombre actual, en honor al Lic. Evaristo Pérez Arreola, destacado acuñense."
59,59,Teatro de Cámara del Teatro de la Ciudad de Monclova,,ismaeldiazga@gmail.com,Coahuila de Zaragoza,Monclova,http://sic.gob.mx/ficha.php?table=teatro&table_id=687,11 de febrero de 2010
60,60,Teatro de la Ciudad,,ismaeldiazga@gmail.com,Coahuila de Zaragoza,Monclova,http://sic.gob.mx/ficha.php?table=teatro&table_id=667,Se inaugura con la presentación del espectáculo Amarrados con Armando Manzanero y la cantante y actriz monclovense Susana Zavaleta. Se presentan espectáculos artísticos y culturales.
61,61,Teatro IMSS Monclova,,luis.sanmiguel@imss.gob.mx,Coahuila de Zaragoza,Monclova,http://sic.gob.mx/ficha.php?table=teatro&table_id=257,"Fue diseñado por el arquitecto Pedro Vázquez Raña e inaugurado el 22 de noviembre de 1962, con la obra Las troyanas donde actuaron Ofelia Guilmáin, Carmen Montejo y 13 artistas más en escena. Se encuentra dentro del Centro de Seguridad Social Monclova. Se presentan obras de teatro, música, danza, espectáculos infantiles, festivales, conferencias e informes de gobierno. Ofelia Guilmáin"
62,62,Teatro Juárez,,,Coahuila de Zaragoza,Parras,http://sic.gob.mx/ficha.php?table=teatro&table_id=276,1 de enero de 1972
63,63,Teatro de la Ciudad José Manuel Maldonado,http://www.piedrasnegras.gob.mx/category/teatro-jose-manuel-maldonado/,karlacantu28@gmail.com,Coahuila de Zaragoza,Piedras Negras,http://sic.gob.mx/ficha.php?table=teatro&table_id=746,"El Teatro de la Ciudad fue construido en entre los años 2010 y 2011. Fue inaugurado en diciembre de 2011 con un concierto con el tenor Fernando de la Mora, acompañado al piano por la maestra Teresa Rodríguez y en la segunda parte con el mariachi Gama Mil. El espacio es utilizado para la presentación de obras de teatro, espectáculos de danza y conciertos."
64,64,Teatro al Aire Libre (Concha Acústica) Macroplaza,,,Coahuila de Zaragoza,Piedras Negras,http://sic.gob.mx/ficha.php?table=teatro&table_id=284,31 de octubre de 1969
65,65,Auditorio del Centro Cultural Multimedia 2000,,,Coahuila de Zaragoza,Piedras Negras,http://sic.gob.mx/ficha.php?table=teatro&table_id=894,
