,Unnamed: 0,Nombre,Página Web,Email,Entidad,Municipio,Enlace SIC,Descripción
32,32,Artesanías Casa Museo Gene Byron,http://museogenebyron@gmail.com,museogenebyron@gmail.com,Guanajuato,Guanajuato,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=199,"Días y horario de servicio al público: Lunes a sábado de 10 a 15 hrs.
Días y horario de servicio de oficina: Lunes a sábado de 10 a 15 hrs.
Domingo: Días de concierto de 13 a 16 hrs."
33,33,Tienda de Artesanías,http:/www.difguanajuato.com,laralicornejo@yahoo.com.mx,Guanajuato,Guanajuato,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=56,
34,34,Misin Cultura Núm. 62,,,Guerrero,Benito Juárez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=183,"(781) 426 01 27 Presidencia municipal

Este espacio cultural no existe, indicó Noely Martínez, secretaria de Presidencia"
35,35,Arte Artesanías y Decoración Rosy,,centroculturaltiempoyespacio@yahoo.com,Guerrero,Iguala de la Independencia,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=187,
36,36, Lupita¨s Boutique,,lupita@zihuatanejo.net,Guerrero,Zihuatanejo de Azueta,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=212,"Se especializa en ropa típica y accesorios principalmente de Guerrero, Oaxaca y Chiapas. Ubicada en el Centro de Zihuatanejo frente a Plaza del Artista a unos pasos de la playa"
37,37,Fruity Keiko Galería y tienda,http://www.zihuatanejo.net/fruitykeiko/,,Guerrero,Zihuatanejo de Azueta,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=177,"Vende cerámica Talavera, nichos, almohadas abordadas de Chiapas, candelaros de hierro, velas hechas a mano, joyería y muchos artículos únicos."
38,38,Arte Mexicano Nopal,http://www.lacasadetierra.com.mx/,rmonge@live.com.mx,Guerrero,Zihuatanejo de Azueta,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=182,
39,39,Artesanias Sánchez,,,Guerrero,Tlapa de Comonfort,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=181,
40,40,Tienda Artesanal ,https://www.facebook.com/hidalgo.artesanal?fref=ts,araceli.islas@live.com.mx; irmafhuitron@hotmail.com,Hidalgo,Pachuca de Soto,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=59,
41,41,Casa de las Artesanías<br>Sucursal Ajijic,http://www.artesaniasjalisco.gob.mx/,rene.carrillo@artesaniasjalisco.gob.mx,Jalisco,Chapala,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=40,"Permaneció cerrada por dos años siendo reabierta en noviembre de 2014.

Venta: Barro, vidrio soplado, hoja de maiz, papel maché, ropa de manda, piel.

Horario de servicio: lunes a domingo de 10 a 18 hrs."
42,42,Casa de las Artesanías<br>Sucursal Guadalajara,http://www.artesanias.jalisco.gob.mx,rene.carrillo@artesaniasjalisco.gob.mx,Jalisco,Guadalajara,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=60,"Venta: Barro, vidrio soplado, hoja de maiz, papel maché."
43,43,Artesanías Finas de Teocaltiche,,,Jalisco,Teocaltiche,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=203,"Días y horario de servicio: lunes a miércoles, viernes y sábado de 10 a 15 hrs. y de 17 a 20 hrs."
44,44,Tienda de Artesanías IAIP<br>Sucursal Tlaquepaque,,iaip@puebla.gob.mx<br>yoyis.b@hotmail.com,Jalisco,San Pedro Tlaquepaque,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=137,"Venta: Textil, barro, talabera, madera, onix, mármol, pewter (metal), papel amate."
45,45,Casa de las Artesanías<br>Sucursal Tlaquepaque,http://www.artesaniasjalisco.gob.mx/,rene.carrillo@artesaniasjalisco.gob.mx,Jalisco,San Pedro Tlaquepaque,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=120,"Venta: Barro, vidrio soplado, hoja de maiz, papel maché."
46,46,Casa de los Artesanos de Tonalá,http://www.tonala.gob.mx,casadeartesanias@gmail.com,Jalisco,Tonalá,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=33,"Venta: Vidrio soplado, hierro forjado, cerámica, barro, papel maché, repujado."
47,47,Casa de Artesanías de Acambay,,difeducacion_acambay@live.com.mx,México,Acambay de Ruíz Castañeda,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=162,
48,48,Casa de Artesanías de Huxquilucan,,artesanias@edomex.gob.mx,México,Huixquilucan,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=175,"Venta: Alfarería y cerámica, fibras vegetales, panadería, confitería, metalitería, popotillo, popotillo coloreado, urbanería y pastelería, madera, cristal, herrería y pintura al óleo.
Horario de servicio: Lunes a viernes de 9 a 18 hrs."
49,49,Casa de Artesanías Santa María Rayón,,,México,Rayón,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=167,
50,50,Casa de Artesanías de Toluca,,artesanias@edomex.gob.mx,México,Toluca,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=172,"Venta: Alfarería y cerámica, fibras vegetales, panadería, confitería, metalitería, popotillo, popotillo coloreado, urbanería y pastelería, madera, cristal, herrería y pintura al óleo.
Horario de servicio: Lunes a sábado de 10:30 a 19 hrs., domingo de 10:30 a 15 hrs."
51,51,Tienda Casart Toluca,https://iifaem.edomex.gob.mx/tiendas,dgiifaem@edomex.gob.mx,México,Toluca,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=168,"Venta:
Alfarería y cerámica (barro).
Ocoxal (son fibras secas o plantas de árbol que sirven para hacer servilleteros, tortilleros o paneras).
Cerería (cera).
Pan tradicional.
Dulce cristalizado.
Orfebrería y joyería.
Madera.
Textiles (lana, manta, rebozos).
Fibra semidura (hojas de maíz).
Cartonería.
Vitral (lámparas o joyería).
Hojas de lata (marcos para espejos).
Piezas en obsidiana.
Talabartería.
Herrería artística.
Repujado.
Dulces tradicionales y pinturas."
52,52,Casa de Artesanías del Aeropuerto Internacional del Estado de Toluca,,artesanías@edomes.gob.mx,México,Toluca,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=173,"Venta: Alfarería y cerámica, fibras vegetales, panadería, confitería, metalitería, popotillo, popotillo coloreado, urbanería y pastelería, madera, cristal, herrería y pintura al óleo.
Horario de servicio: Lunes a sábado de 10:30 a 18 hrs., domingo de 10:30 a 15 hrs."
53,53,Parián de Artesanías,,jalilan04@hotmail.com,México,Toluca,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=169,
54,54,Centro Artesanal Toluca,,anarebminiart@live.com.mx,México,Toluca,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=170,
55,55,Casa de Artesanías,,artesanias@mail.edomex.gob.mx,México,Toluca,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=37,
56,56,Tienda Casart Valle de Bravo,,,México,Valle de Bravo,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=32,
57,57,Casa de Artesanías de Valle de Bravo,,artesanias@edomex.gob.mx,México,Valle de Bravo,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=174,"Venta: Alfarería y cerámica, fibras vegetales, panadería, confitería, metalitería, popotillo, popotillo coloreado, urbanería y pastelería, madera, cristal, herrería y pintura al óleo.

Horario de servicio: Jueves a domingo de 10 a 18 hrs."
58,58,Casa Artesanal Artesanos de Zumpahuacan,,garcia.1984@hotmail.com,México,Zumpahuacán,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=171,
59,59,Casa de la Cultura de Angamacutiro,http://www.angamacutiro.gob.mx,,Michoacán de Ocampo,Angamacutiro,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=165,
60,60,Casa de las Artesanías del Estado de Michoacán,http://casart.gob.mx,casart@michoacan.gob.mx; rafael.paz@michoacan.gob.mx,Michoacán de Ocampo,Morelia,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=7,"Días y horario de servicio: Lunes a viernes de 8 a 16 hrs.y de 17 a 19 hrs., sábado y domingo de 9 a 15 hrs. y de 16 a 20 hrs."
61,61,Comercializadora Artesanal de Quiroga,,maxico1987@hotmail.com,Michoacán de Ocampo,Quiroga,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=128,"Artesanías a base de madera lámina, vidrio, barro, fierro y cerámica, fabricación diseño y comercialización."
62,62,Tienda del Artesano Morelense,http://www.institutodeculturademorelos.gob.mx,martha_lopez@institutodeculturademorelos.gob.mx; ortegmontan@hotmail.com,Morelos,Cuernavaca,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=25,"Venta: Alfarería, cartonería, talabartería, herrería, joyería en plata, cuescomates (graneros)."
63,63,Tienda de artesanías Tateima,,artesanias_difnay@hotmail.com,Nayarit,Tepic,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=223,"Venta: Bordado, bisutería, chaquira y estambre.

Horario de servicio: Lunes a viernes de 8 a 18 hrs., sábado de 9 a 14 hrs."
64,64,Casa de Artesanías del Instituto Oaxaqueño de las Artesanías,www.ioa.oaxaca.gom.mx,ioa@e-oaxaca.gob.mx,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=42,"Se envió mail solicitando ratificar la información y se pidió imagen. Maru Anleu, 26 abril 2013, el correo fue devuelto por: Se ha retrasado la entrega a estos destinatarios o grupos:"
65,65,Mercado de Artesanías de Oaxaca,,,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=88,"Venta: Cerámica, textil, barro. Horario de lunes a domingo de 12:00-19:00 hrs. El Mercado de Artesanías en Oaxaca está lleno de todas las artesanías maravillosas que los pueblos de Oaxaca tienen que ofrecer. El mercado artesanal de colores está a sólo 5 cuadras del Zócalo, en el centro de Oaxaca y ofrece demostraciones en vivo de cómo se producen algunas de las Artesanías. Este pequeño mercado bien merece una visita."
66,66,Casa del Artesano Senen Mexic (Acatlán de Osorio),,,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=206,"Tiene una colección principalmente arqueológica, testimonios materiales de la cultura ñuiñe (mixteca baja).
El museo también destaca el trabajo artesanal de los antepasados del lugar, se conservan malacates (piezas pequeñas de barro que servían para hilar) y así confeccionar su propia vestimenta de algodón y fibra de maguey; rodillos que utilizaban los tlacuilos, pintores prehispánicos que elaboraban, entre otras cosas, los códices."
67,67,Mujeres Artesanas de las Regiones de Oaxaca,,mujeres_artesanas@yahoo.com.mx,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=86,"Fue fundada el 10 de diciembre de 1992 por un grupo de Mujeres Artesanas Oaxaqueñas que tuvieron la inquietud de vender sus productos de forma directa y sin intermediarios. Dirigida por la Sra. H. María Aurora Martínez Ríos, pionera y fundadora de la Asociación, esta agrupación inicio con 81 artesanos asociados, mismos que administraban y coordinaban la asociación"
68,68,Plaza comercial y cultura de las etnias,,plazalasetnias@hotmail.com.cordova,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=91,"Venta: Ropa típica,hojalata, alebrijes, tapetes, Barro, Jeyería, servicio de temascal, cafetería."
69,69,Casa de las Artesanías de Oaxaca,http://www.casadelasartesanias.com.mx,inforarte@casadelasartesanias.com.mx,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=87,"La “Casa de las Artesanías de Oaxaca”, es el espacio digno de coincidencia de los maestros oaxaqueños del arte popular, donde comercializan e intercambian de manera justa, productos, bienes y servicios de calidad, emanados de los valores culturales. Horario de lunes a sábado de 9:00-21:00 hrs. Domingos de 10:00-18:00hrs."
70,70,Productos Típicos Mexicanos,,,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=90,
71,71,Casa de Artesanías Maprotierra,http://www.casadelasartesanias.com.mx,maestros@casadelasartesanias.com.mx,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=121,"Venta: Barro negro, madera, vidrio, cerámica, talabartería, orfebrería, metalistería, hajalata, bordados y textiles"
72,72,Talavera de la Luz,http://www.talaveradelaluz.com/,contacto@talaveradelaluz.com.mx,Puebla,,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=251,"Además de la elaboración de piezas tradicionales en colaboración con Sistemas de Información Geográfica S.A. de C.V. (compañía dedicada a la producción de cartografía desde hace más de 30 años) inició el proyecto de realizar mapas antiguos en azulejos de Talavera trasladando un arte milenario a un material perdurable y rico en textura, colorido y luminosidad.

Venta: Talavera.
Horario de servicio: Lunes a Viernes de 9:00 a 18:00 hrs. y Sábado de 9:00 a 12:00 hrs."
73,73,TALAVERA ARMANDO,http://www.talaverarmando.com.mx/,armando@prodigy.com.mx,Puebla,,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=248,"Talavera Armando se proyecta como una de las mas jóvenes empresas poblanas dedicadas a la promoción, difusión y elaboración de Talavera poblana preservando las técnica antiguas que a la postre le han otorgado una certificación por parte del consejo regulador de Talavera."
74,74,FÁBRICA DE VIDRIO LA LUZ,www.laluzfabricadevidrio.com.mx,fabrica_laluz@hotmail.com.mx,Puebla,,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=245,
75,75,Talavera Celia,www.talaveracelia.com,taller@tiendatalaveracelia.com.mx,Puebla,,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=247,
76,76,Casa del Artesano Acatlán,,,Puebla,Acatlán,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=225,
77,77,Herrería artesanal para cabalgadura<br> Carlos Rodríguez,https://www.mixcloud.com/RadioBUAP/mar%C3%ADa-merced-rodr%C3%ADguez_libro-amozoc-y-su-patrimonio-la-herrer%C3%ADa-artesanal-para-cabalgadura/,,Puebla,Amozoc,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=269,"Amozoc, se encuentra en la ruta Virreynal entre Puebla y Tepeaca. Desde el siglo XVI proliferaron en la región haciendas y Ranchos y para el Siglo XVIII el ganado equino era una parte importante en el desarrollo de la región, desde esta época se desarrolló esta industria, que en los años 40¨s del siglo XX tuvo una importante expansión derivado a la influencia del estilo norteamericano en el ámbito de la Charreria y la ganadería ""Vaqueros""."
78,78,Alfarería,,,Puebla,Aquixtla,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=276,"El Terreno es una de las comunidades pertenecientes a Aquixtla, famosa por su alfarería. Tradición que puede divisarse incluso a la distancia, ya que a orillas de la carretera, pueden verse una gran cantidad de hogares que conservan diferentes figuras hechas de barro y que en su interior albergan antiguos talleres que hacen que la tradición alfarera sea transmitida a lo largo de las generaciones."
79,79, Barro cocido <br> Eligia Luna Genis,,ELIGIAINICIAL@GMAIL.COM ,Puebla,Cohuecan,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=272,"Elaboración de barro cocido. El uso abarca tanto doméstico como cazuelas, ollas, jarrones, jarros para café, platos y tazas vidriadas; además de cerámica decorativa como macetas y colgantes de formas diversas (animales, soles, etc.)"
80,80,"Esféras artesanales de vidrio soplado<br> Chignahuapan, Puebla.",,,Puebla,Chignahuapan,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=264,"La comunidad de Chignahuapan, Puebla, localizada en la parte Oeste de la Sierra Norte de Puebla, forma parte de una región que durante varios siglos ha estado dedicada a las labores agrícolas y ganaderas. A partir de 1965 el Ing. Rafael Méndez Muñoz y el Sr. Héctor Rodríguez fundaron los primeros talleres donde introdujeron la técnica de elaboración de esferas navideñas con vidrio soplado.
El éxito de esos primeros talleres dio por resultado el aprendizaje y especialización de artesanos en las técnicas del soplado y decoración de las esferas navideñas con un estilo propio de los pobladores locales que trabajaron en los orígenes de la industria. Durante la década de los años setenta del siglo XX esos artesanos que fueron aprendices en los orígenes abrieron nuevos talleres en la misma población, aplicando los conocimientos y técnicas aprendidos y generando una industria tradicional que se caracteriza por su sistema de producción artesanal (procedimientos manuales en toda la secuencia) y sus diseños de estilo único (cada pieza se pinta y decora por separado).
Esta industria tradicional se conforma actualmente por más de 400 talleres que producen durante todo el año esferas que en temporada navideña se distribuyen en México y en varios países."
81,81,Xochiquetzal,,xochiquetzalpahuatlan@outlook.com,Puebla,Pahuatlán,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=242,
82,82,Sombrereria Pérez,,,Puebla,Pahuatlán,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=240,
83,83,La Serrana,,,Puebla,Pahuatlán,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=237,
84,84,Casa Cruz,http://artecruztalavera.com/,,Puebla,Pahuatlán,http://sic.gob.mx/ficha.php?table=casa_artesania&table_id=238,
