,Unnamed: 0,Nombre,Página Web,Email,Entidad,Municipio,Enlace SIC,Descripción
10,10,Tabasqueño,http://www.inah.gob.mx/zonas/76-zona-arqueologica-de-tabasqueno,candelaria_duarte@inah.gob.mx; direccion.camp@inah.gob.mx,Campeche,Hopelchén,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=148,"El sitio fue reportado por Teobert Maler en 1895 durante sus exploraciones por la región de Chenes. Tuvo su auge entre 750 y 900 d. C. y su decadencia ocurrió hacia 1000 y 1250, durante el Posclásico Temprano. Tabasqueño es un sitio cuya área explorada consiste en una planta rectangular delimitada en sus cuatro lados por edificios característicos del estilo arquitectónico Chenes. Los edificios principales de Tabasqueño están distribuidos en tres grupos. En todos ellos las construcciones denotan características de la arquitectura Chenes, fechada entre los años 650 y 850 de nuestra era (periodo Clásico Tardío). En el Grupo 1 se hallan los vestigios del Palacio-Templo o Estructura 1, la más conocida del sitio por contar con una importante fachada zoomorfa integral. La construcción tiene dos niveles y cierra por el sur con una plaza de unos 60 m (norte-sur) por 40 m (este-oeste). Dada la ubicación de Tabasqueño en sectores elevados, sus antiguos moradores tuvieron acceso al agua a través de varias fuentes: dos aguadas localizadas al oriente y el poniente del núcleo del asentamiento; dos cuevas dentro del corazón del sitio y una serie de chultunes o cisternas subterráneas para agua de lluvia. Estos depósitos pluviales generalmente tuvieron forma acampanada o de botellón, estuvieron estucados por dentro para evitar filtraciones y tuvieron una capacidad variable desde 5 mil hasta poco más de 15 mil litros. Según los datos arqueológicos, esta antigua ciudad maya parece haber tenido su auge entre los años 750 y 900 de nuestra era, seguido por su paulatina decadencia hacia el Posclásico Temprano, entre los años 1000 y 1250 aproximadamente."
11,11,Tohcok,http://www.inah.gob.mx/zonas/69-zona-arqueologica-de-tohcok,zarqueologicas.camp@inah.gob.mx,Campeche,Hopelchén,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=147,"Tohkok significa en maya yucateco Verdadera Medida(toh-verdadero/K’ok’-medida), o bien Ruiseñor Verdadero (kok–ruiseñor). El nombre de la zona arqueológica podría aludirse al mirlo pardo (Turdus grayi) ave pequeña de plumaje café olivo, vientre color ocre o café claro y trino melodioso. Aparentemente, el topónimo no es muy antiguo."
12,12,Hochob,http://www.inah.gob.mx/zonas/77-zona-arqueologica-hochob,direccion.camp@inah.gob.mx,Campeche,Hopelchén,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=11,"Hochob significa mazorcas de maíz, topónimo dado al sitio a fines del siglo XIX, cuando Teobert Maler lo descubrió y registró el nombre de la zona arqueológica. Como en otros asentamientos de la región Chenes, Hochob comenzó a ser habitada desde el año 300 de nuestra era, cuando los primeros pobladores se asentaron sobre una colina de unos treinta metros de altura, que modificaron al nivelarla para construir sus viviendas, donde tiempo después levantarían sus construcciones más importantes como edificios públicos y religiosos, hasta que paulatinamente la ciudad fue creciendo por varias centurias. Las laderas del cerro fueron ocupadas por terrazas y plataformas con viviendas de muros y techos de materiales perecederos. Varios aljibes prehispánicos se ubicaron estratégicamente para el acopio, almacenamiento y distribución del agua de lluvia. Hochob pudo depender de Dzibilnocac o de Santa Rosa Xtampak quienes ya habían adquirido importancia regional en el período Clásico. Los edificios que hoy día se mantienen en pie fueron construidos entre los años 600 a 900 d. C., pero el mayor esplendor en lo político, social y arquitectónico fue entre los años 850 a 1000 después de nuestra. Esta prosperidad es interrumpida por el colapso maya que ya había alcanzado a varias ciudades de la Península de Yucatán, ocasionando que la clase dirigente de Hochob perdiera poder. Esto ocasionó que la población comenzara a emigrar en busca de mejores tierras para formar nuevos asentamientos con menos sojuzgamientos bajo la dirección de un cacique. No obstante no se abandonaría completamente este estratégico lugar ya que siguió habitada hasta tiempo después de la conquista española."
13,13,Chunhuhub,http://www.inah.gob.mx/zonas/64-zona-arqueologica-de-chunhuhub,abenavidez.camp@inah.gob.mx,Campeche,Hopelchén,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=7,"Su nombre maya significa Junto al Caracol (chun-junto a, huhub-caracol), aunque algunos lo interpretan como raíz del árbol pinus caribea, conocido en la región como Huhub, ya que en maya chun también puede interpretarse como raíz de árbol."
14,14,Santa Rosa Xtampak,http://www.inah.gob.mx/zonas/68-zona-arqueologica-de-santa-rosa-xtampak,direccion.camp@inah.gob.mx,Campeche,Hopelchén,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=10,"Xtampak significa en maya, Muros Viejos. Las primeras evidencias de ocupación humana datan del Preclásico Tardío (300-250 antes de Cristo). Entre los años 600 y 800 de nuestra era, Santa Rosa Xtampak fue una entidad política importante de la región de los Chenes, lo cual se ve claramente reflejado en la extensión de su núcleo, cantidad y monumentalidad de sus edificios. La decadencia del sitio parece haber iniciado hacia principios del Clásico Terminal, entre los años 800 y 1000."
15,15,Dzibilnocac,http://www.inah.gob.mx/zonas/75-zona-arqueologica-dzibilnocac,direccion.camp@inah.gob.mx,Campeche,Hopelchén,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=8,"Descubierto en 1842, Dzibilnocac es un nombre maya que significa Bóveda pintada (tsibil-cosa o algo pintado, nokak-bóveda), o bien Gran Tortuga Pintada (tsibil-cosa o algo pintado, nohocn aak-gran tortuga)."
16,16,Kankí,http://www.inah.gob.mx/zonas/67-zona-arqueologica-de-kanki,direccion.camp@inah.gob.mx,Campeche,Tenabo,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=146,"Kankí es el nombre maya de un arbusto silvestre que produce abundantes florecillas amarillas. El sitio fue reportado por Pollock en mayo de 1940, quien lo encontró durante sus exploraciones por la región Puuc del estado de Campeche."
17,17,Calakmul,http://www.inah.gob.mx/zonas/62-zona-arqueologica-de-calakmul,direccion.camp@inah.gob.mx,Campeche,Calakmul,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=5,"Las investigaciones más reciente han concluido que Calakmul es la ciudad más importante del Clásico Maya y junto con Tikal y Palenque encabezaban la organización política de las tierras altas. Los estudios jeroglíficos han dado cuenta de una historia de guerras entre Calakmul y Tikal por casi un siglo de historia, lo que habla de la rivalidad política de estas ciudades. Se observa una planeación urbana única, con grandes plazas ceremoniales y conjuntos residenciales. Además es el sitio en el que se han encontrado un mayor número de estelas en el área maya, muchas de ellas del periodo Preclásico Tardío (400 a. C.). Estas constituyen el principal objeto de estudio epigráfico e iconográfico, que ha hecho posible la reconstrucción de la historia política y dinástica de esta urbe. Calakmul presenta un patrón de asentamiento que se adaptó a la geografía de su entorno, su área nuclear está representada por cinco conjuntos arquitectónicos que se conectaban por medio de plazas."
18,18,Balamkú,http://www.inah.gob.mx/zonas/60-zona-arqueologica-de-balamku,direccion.camp@inah.gob.mx,Campeche,Calakmul,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=3,"El nombre del sitio deriva de las palabras mayas Balam (jaguar) y Kú (templo), significando Templo del Jaguar. Dicho nombre alude a uno de los jaguares plasmados en el friso de estuco modelado y policromado que corona la Sub-estructura I-A del Grupo Central, que caracteriza a esta ciudad prehispánica."
19,19,Hormiguero ,http://www.inah.gob.mx/zonas/113-zona-arqueologica-hormiguero,direccion.camp@inah.gob.mx,Campeche,Calakmul,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=12,"La zona arqueológica fue descubierta en 1933 y toma su nombre de una aguada cercana al sitio. Su época de mayor ocupación se ubica en el Clásico Tardío, entre 600 y 800 D.C. Su distribución arquitectónica se conforma de tres grupos de estructuras principales: sur, central y norte, con conjuntos habitacionales y recintos de menores dimensiones, probablemente de carácter ceremonial. En el Grupo Sur se encuentra la Estructura II, la más importante del sitio por sus dimensiones y porque en ella se aprecia una de las fachadas zoomorfas integrales mejor conservadas del estilo Río Bec, flanqueada por dos torres de esquinas redondeadas con escalinatas simuladas; al centro, un mascarón zoomorfo integral de Itzamná, con portadas zoomorfas parciales y mascarones en sus costados laterales."
20,20,Chicanná,http://www.inah.gob.mx/zonas/63-zona-arqueologica-chicanna,direccion.camp@inah.gob.mx,Campeche,Calakmul,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=6,"Su nombre, que en maya significa La casa de la boca de la serpiente (chi-boca, can-serpiente, ná-casa), posiblemente alude al enorme mascaron de la fachada central de la Estructura II que representa a Itzamná, el dios creador. En esta estructura se pueden apreciar restos de estuco con colores rojo y azul, así como algunos glifos. Es un sitio de gran riqueza y elegancia iconográfica, plasmada tanto en el inmueble II como en el XX, éste último de dos muelas. También cuenta con otros edificios como la Estructura I, dotada de dos torres con escalinatas simuladas. Otros edificios de la antigua ciudad son la III, VI y XI."
21,21,Nadzca'an,http://www.inah.gob.mx/es/zonas/189-zona-arqueologica-nadzca-an,direccion.camp@inah.gob.mx,Campeche,Calakmul,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=145,"Para llegar a la zona arqueológica Nadzca'an es necesario tomar la Carretera Núm. 96 que une a Escárcega con Chetumal y en el kilómetro 95, se toma una brecha que corre de sur a norte durante aproximadamente 18 kilómetros, hasta llegar a la zona arqueológica. La brecha es un camino de acceso al poblado de Conhuas, Municipio de Calakmul."
22,22,Xpuhil,http://www.inah.gob.mx/zonas/71-zona-arqueologica-xpuhil,zarqueologicas.camp@inah.gob.mx,Campeche,Calakmul,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=14,"Habitado a partir de 400 años a.C. y hasta 1100 d.C. El núcleo urbano abarca unos 5km2 y destacan 20 conjuntos arquitectónicos. El grupo A está coronado por la Estructura I, un edificio de planta alargada y fachada tripartita decorada por mascarones zoomorfos y rematado en tres torres, por lo que se considera atípica ya que lo normal son dos torres en ambos extremos."
23,23,Becán,http://www.inah.gob.mx/zonas/61-zona-arqueologica-de-becan,direccion.camp@inah.gob.mx,Campeche,Calakmul,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=4,"Su nombre en maya significa Barranca o Cañón Formado por Agua, en alusión al rasgo más notable del sitio: un gran foso que rodea los principales conjuntos arquitectónicos, pero que nunca contuvo agua. Este elemento se relaciona con un diseño urbano sagrado que identifica este lugar como un sitio de creación y buen gobierno, diferenciando el área interior, con edificios de arquitectura monumental reservado para eventos públicos rituales y los conjuntos satélites conectados al núcleo por calzadas. Es considerada una capital regional dentro de la zona arquitectónica Río Bec. Una peculiaridad del sitio es un túnel de 66 metros de longitud, que une dos de las plazas principales de esta ciudad."
24,24,El Tigre (itzamkanac),http://www.inah.gob.mx/zonas/66-zona-arqueologica-el-tigre,direccion.camp@inah.gob.mx,Campeche,Candelaria,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=144,"El sitio de El Tigre es conocido desde los tiempos de la Conquista como Itzamkanac; puerto fluvial de gran importancia y ruta natural entre el Petén y la costa campechana. El Tigre se extiende sobre un lomerío natural en la margen izquierda del Río Candelaria, abarcando una superficie aproximada de 5 km2. El Centro Ceremonial consta de 4 grandes estructuras y 6 de menores dimensiones, 2 plazas, 13 altares y 3 estelas lisas. La Estructura I cierra la plaza por el lado sur, la II por el este y por el lado oeste la III que, en conjunto con la IV, forma la segunda plaza. Uno de sus principales atractivos son los mascarones de estuco que allí se encuentran."
25,25,Zona paleontológica Rincón Colorado,https://inah.gob.mx/boletines/7782-rincon-colorado-primera-zona-paleontologica-abierta-al-publico-en-el-pais,,Coahuila de Zaragoza,General Cepeda,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=220,"Primer sitio paleontológico del país adaptado para la visita pública: Rincón Colorado, ubicado en el municipio de General Cepeda, al sureste la entidad. Rincón Colorado, donde se conservan las huellas de las playas del periodo Cretácico y se ha descubierto una gran concentración de restos de dinosaurios herbívoros, llamados hadrosaurios, ofrece un viaje al pasado de la Tierra hace 72 millones de años, por las orillas del antiguo mar interior de Norteamérica, cuyas señales permanecen en el desierto, en las rocas y canteras ricas en fósiles marinos, de plantas e insectos además de los vestigios de hadrosaurios.


En este sitio paleontológico sólo se aprecian reproducciones fieles a los restos óseos de hadrosaurios originales por motivos de conservación de los mismos, así como de su reserva para investigación de la mayoría de ellos, el yacimiento ofrece la oportunidad de introducirse a un espacio natural de 72 millones de años donde se pueden apreciar elementos geológicos del Cretácico, el último periodo de la era Mesozoica, visibles con la ayuda de cedularios informativos y didácticos.


Dos andadores conducen por 1.7 kilómetros que muestran el devenir de la vida en nuestro planeta y sus habitantes en esta porción de tierra que fue península rodeada de mar y hoy corresponde al desierto más extenso de Norteamérica."
26,26,El Chanal,http://www.inah.gob.mx/es/zonas/151-zona-arqueologica-el-chanal,direccion.col@inah.gob.mx,Colima,Colima,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=25,"Su nombre tiene que ver con una suerte de seres imaginarios habitantes de los arroyos que eran conocidos como “Chanos”. Debido a la gran cantidad de representaciones del Dios de la Lluvia: Tláloc, que existen en la región, es muy probable que el nombre sea un recuerdo de los mitos que debieron acompañar a su devoción y culto."
27,27,La Campana,http://www.inah.gob.mx/es/zonas/53-zona-arqueologica-cerro-de-la-campana,direccion.col@inah.gob.mx,Colima,Villa de Álvarez,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=24,"En tiempo de la colonial el lugar era conocido como El potrero de la Campana, refiriéndose a la forma trapezoidal del montículo principal del antiguo asentamiento antes de que fuera excavado, cuyo diseño era similar a la silueta de una campana. Existen datos que permiten sustentar que el nombre original del lugar fue Almoloya, lugar señalado en las fuentes históricas del siglo XVI como un asentamiento importante cercano al Templo de San Francisco de Almo Almoloyán, que se fundó a principios del mismo siglo con indígenas de la región."
28,28,Tenam Puente,http://www.inah.gob.mx/zonas/175-zona-arqueologica-de-tenam-puente,,Chiapas,Comitán de Domínguez,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=19,"La zona nuclear del asentamiento se compone de un poco más de 60 estructuras distribuidas en una extensión de aproximadamente 30 hectáreas la mayor parte de estos edificios y los más importantes se encuentran localizados en lo que se denomina Acrópolis.
Está construida en una posición estratégica, sobre una montaña que domina la planicie comiteca que se extiende hasta los Lagos de Montebello y para la construcción de esta Acrópolis fue necesario nivelar las colinas por medio de altas y largas terrazas construidas a diferentes niveles, que conforme se asciende se reducen en cuanto a extensión y altura. Sobre estas diferentes plataformas fueron construidas plazas abiertas y cerradas, plazuelas y patios, mismos que fueron delimitados por diversas construcciones. Destaca la presencia de sus tres juegos de pelota, así como la Acrópolis con sus estructuras 4 y 7."
29,29,Chiapa de Corzo,http://www.inah.gob.mx/zonas/116-zona-arqueologica-chiapa-de-corzo,miguel_riva@inah.gob.mx,Chiapas,Chiapa de Corzo,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=193,"Se desconoce el nombre antiguo que debió tener este importante asentamiento prehispánico zoque. El nombre actual se debe a su cercanía a la actual ciudad de Chiapa de Corzo, cabecera del municipio del mismo nombre. Chiapa o Chiapan, es una palabra náhuatl que significa “lugar donde crece la chía” o “río de la chía”, nombre impuesto por los aztecas durante el siglo XV. La segunda parte del nombre es un homenaje al político y militar juarista Ángel Albino Corzo. Este sitio constituye uno de los asentamientos humanos más antiguos y con una ocupación constante en la región; sus vestigios más tempranos se remontan entre el 1500 y 1200 a.C., coincidiendo con el surgimiento de asentamientos prehispánicos en la región pantanosa de Tabasco conocida como el área nuclear de la cultura olmeca, como serían las comunidades de San Lorenzo y La Venta."
30,30,Yaxchilán,https://inah.gob.mx/zonas/30-zona-arqueologica-de-yaxchilan,,Chiapas,Ocosingo,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=21,"Esta urbe ha recibido distintos nombres a través del tiempo. Para 1871-1872 Rito Zetina, quien hace la primera referencia concreta al sitio, la menciona bajo el nombre de Mench. En 1881, Edwin Rockstroh quien trabajaba para la Comisión de Límites entre México y Guatemala, se refiere a ella como Bol Mench. Alfred P. Maudslay la llamó Menhé Tinamit (la ciudad de la selva joven), nombre poco apropiado, ya que está compuesto de una palabra maya y otra náhuatl; Charnay usó el nombre de Lorillard, en honor a Piérre Lorillard quien proporcionó fondos para su expedición. Por último, Teobert Maler, tomando el nombre de un arroyo cercano en cuyo cauce se ven piedras verdosas, aplicó a las ruinas el nombre de Yaxchilán, que es el que han conservado hasta hoy. Recientemente, el doctor Yuri Knorozov ha sugerido, a partir de la lectura fonética de los glifos, que posiblemente su traducción sería la de La Gran Casa de la Culebra. Yaxchilán es un ejemplo del apogeo de las ciudades estado mayas durante el Clásico Tardío. La importancia de Yaxchilán no radica solamente en la belleza de arquitectura, sino también en sus 124 textos distribuidos en 30 estelas, 21 altares, 59 dinteles y siete inscripciones diversas, elaboradas en este periodo. Los textos narran el establecimiento de alianzas o conflictos bélicos, pero principalmente, estos monumentos contienen textos jeroglíficos y representaciones de los protagonistas de los diversos eventos, principalmente de los gobernantes, entre los que destacan Escudo Jaguar I (681 a 742 d. C.). Pájaro Jaguar IV (752 a 768 d. C.) y Escudo Jaguar II (771 a 800 d. C.). Ubicación cronológica principal: Clásico Tardío, 600 a 800 d. C."
31,31,Toniná,https://inah.gob.mx/zonas/29-zona-arqueologica-de-tonina,,Chiapas,Ocosingo,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=20,"La zona arqueológica se localiza a 12 kilómetros de la ciudad de Ocosingo, a 115 kilómetros de Palenque y a 85 kilómetros de San Cristóbal de las Casas, en el estado de Chiapas. Localidad o poblado más cercano: San Antonio Toniná, Municipio de Ocosingo"
32,32,Bonampak,https://inah.gob.mx/zonas/31-zona-arqueologica-de-bonampak,direccioninahchiapas@hotmail.com,Chiapas,Ocosingo,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=15,"Bonampak se ubica en la selva lacandona de Chiapas, en el valle del río Lacanhá; su extensión es de más de cuatro kilómetros cuadrados. Las principales edificaciones se construyeron sobre una cadena de colinas que corren por el centro del valle, desde la sierra de la Cojolita hasta la orilla del río. Sin embargo, sólo esta explorado y abierto al público el conjunto de la Gran Plaza y la Acrópolis, que la cierra Bonampak por el Sur, ya que ahí se encuentra el célebre edificio con las pinturas murales. Los materiales arqueológicos más tempranos recuperados en Bonampak se remontan al inicio del periodo Clásico (año 250), época en la que el sitio empieza a cobrar importancia."
33,33,Palenque,http://www.inah.gob.mx/zonas/163-zona-arqueologica-palenque,keiko_teranishi@inah.gob.mx,Chiapas,Palenque,http://sic.gob.mx/ficha.php?table=zona_arqueologica&table_id=17,"La evolución arquitectónica de Palenque, la vasta red comercial que la vinculaba con el área maya además de con otras distantes regiones de Mesoamérica, hacen de este lugar uno de los más importantes del mundo maya. El sitio está formado por más de 200 estructuras arquitectónicas, diferentes en tamaño y complejidad, adaptadas a la topografía del terreno que se extiende en una superficie de 2.5 kilómetros. Sobre las últimas estribaciones de la Sierra Madre de Chiapas, en el límite con la llanura costera del Golfo de México, en medio de un paisaje de selva alta y con gran abundancia de agua en superficie, se fundó Palenque como una reducida aldea dedicada a la agricultura, posiblemente hacia el año 100 antes de Cristo dentro del periodo llamado Formativo (2500 antes de Cristo-300 después de Cristo). Durante el Clásico Temprano (300-600), evolucionó hasta convertirse, en el Tardío (600-900), en el centro rector de una vasta región de lo que hoy es Chiapas y Tabasco."
