,Unnamed: 0,Nombre,Página Web,Email,Entidad,Municipio,Enlace SIC,Descripción
10,10,Museo de la Fauna ,http://www.aguascalientes.gob.mx/ssmaa/Areasverdes/cearRLG.html,rquel.baccio@aguascalientes.gob.mx,Aguascalientes,Aguascalientes,http://sic.gob.mx/ficha.php?table=museo&table_id=361,"El Museo de la Fauna forma parte del Centro de Educación Ambiental y Recreativo Rodolfo Landeros Gallegos, lugar que ofrece un amplio espacio para la recreación y el descanso, además de brindar la oportunidad de aprender acerca de temas ambientales. En el Museo se encuentran varias especies de animales en peligro de extinción y ofrece información de su hábitat natural."
11,11,Museo de Sitio del Teatro Morelos,,produccionagsica@gmail.com,Aguascalientes,Aguascalientes,http://sic.gob.mx/ficha.php?table=museo&table_id=2020,
12,12,Museo Escárcega,https://museoeer.wixsite.com/muse/acerca-de-nosotros,museoescarcega@hotmail.com,Aguascalientes,Aguascalientes,http://sic.gob.mx/ficha.php?table=museo&table_id=1808,"Iniciativa del Ing. Eduardo Escárcega Rangel, el museo cuenta con un importante acervo de gráfica y pintura local, nacional e internacional, de estilos moderno y contemporáneo. Ofrece al público exposiciones temporales, música, danza, teatro, literatura, cine, talleres y conferencias."
13,13,Museo Nacional de los Pueblos Mágicos,,municipiodecalvillo@gmail.com,Aguascalientes,Calvillo,http://sic.gob.mx/ficha.php?table=museo&table_id=2157,"El Museo Nacional de Pueblos Mágicos nace con el objetivo de resguardar, recuperar y preservar el folclor, la gastronomía, las tradiciones y las artesanías de los pueblos que han recibido el nombramiento por parte de la Secretaría de Turismo Federal.
Las piezas representativas de los 121 Pueblos Mágicos de México se agrupan a un tipo de patrimonio: natural, tangible (mueble o inmueble) e intangible o inmaterial."
14,14,Museo Comunitario del Deporte e Historia,,museocomunitariodeldeporteac@gmail.com,Aguascalientes,Pabellón de Arteaga,http://sic.gob.mx/ficha.php?table=museo&table_id=1047,"Este museo se creó por iniciativa del profesor Antonio Robledo Urzúa, con el propósito de conversar un archivo documental de los hechos históricos, los personajes y vestigios materiales que le han dado vida e identidad al municipio. Museo comunitario que cuenta con exhibiciones de los distintos deportes practicados en el municipio. Su acervo incluye una colección fotográfica e implementos de diversos ramos del deporte."
15,15,Museo de la Insurgencia,,museodelainsurgencia@hotmail.com,Aguascalientes,Rincón de Romos,http://sic.gob.mx/ficha.php?table=museo&table_id=1048,"Está ubicado en una finca del siglo XVII de gran valor histórico. Fue construida como capilla de San Blas y posteriormente funcionó como casa grande y trojes. Como museo abrió sus puertas el 17 de octubre de 1964, con el objetivo de difundir la historia del movimiento de Independencia.
Sus dos salas permanentes están divididas de la siguiente manera: la primera exhibe instrumentos de labranza, de minería y textiles que dan cuenta de las labores propias de la hacienda. La segunda muestra objetos de la vida cotidiana en épocas pasadas."
16,16,"Museo Histórico Regional de Ensenada, Ex Cuartel de la Compañía Fija",http://www.inah.gob.mx/red-de-museos/194-museo-historico-regional-ex-cuartel-de-la-compania-fija,mhre.inah@gmail.com,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=932,"El 15 de mayo de 1995 se inauguró en el museo la primera exposición permanente Pueblos y Culturas del México Antiguo; el edificio que alberga al museo es único en el estado por los elementos de su construcción: adobe, piedra y madera; fungió como oficinas de gobierno, cuartel militar, cárcel municipal, hospital y escuela. Los montajes permanentes de sus seis salas abarcan la historia de Baja California; se abordan diferentes temas sobre la vida, el paisaje, la cultura y la historia de Baja California desde sus primeros pobladores, el contacto con los misioneros y una semblanza de los idiomas nativos actuales; una de las salas está dedicada a la paleontología del estado.

La arquitectura original del cuartel militar se puede apreciar actualmente en los altos muros de su fachada, levantados completamente en adobe, torretas, aspilleras, portón de entrada y un mural elaborado cerca del año 1912 que hace alusión al mito fundacional de Tenochtitlan, el águila devorando a una serpiente. El sello que le proporcionó la época carcelaria aparece sobre todo en las casetas de vigilancia y las pinturas de los presos en el área de las crujías.

En exhibición se tienen 214 piezas entre etnográficas, arqueológicas y paleontológicas."
17,17,Museo del Estero,,linda.v@hotelesterobeach.com,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=653,"Museo ""40 siglos de cultura mexicana"", ofrece una colección del esplendor pre-colombino de las civilizaciones olmeca, azteca, zapoteca y maya. Estas culturas están representadas en una exhibición permanente que consta de una colección de estatuas, pinturas, joyería, artefactos y máscaras. La exposición muestra a las primeras culturas que se establecieron en México, sus tradiciones, creencias, artesanía y avances en las diferentes ciencias que dominaron antes de la llegada de las culturas de Europa."
18,18,Museo Comunitario Ruso,,franhuer@hotmail.com,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=592,"Su objetivo es contribuir a la preservación y rescate de la cultura rusa en Baja California. El edificio que lo alberga fue construido en 1905 como casa-habitación. Abrió sus puertas como museo el 1 de agosto de 1991, con un concepto museográfico asesorado por el Museo de las Californias. Mediante diversos elementos, tales como vestimentas y fotografías, ofrece un panorama general de la migración, la fundación y la vida cotidiana de la colonia rusa en Valle de Guadalupe."
19,19,Museo de Historia de Ensenada,http://museoens.com/,museoenelriviera@hotmail.com,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=600,"Forma parte de las instalaciones del Centro Social, Cívico y Cultural Riviera, inmueble cuya construcción data de 1930. Fue inaugurado el 20 de mayo de 1993, con el objetivo de fomentar entre los habitantes de la comunidad el aprecio por sus raíces e historia."
20,20,Museo de Antigua Aduana Marítima de Ensenada,http://www.inah.gob.mx/index.php/museums/264-red-de-museos/5508-museo-de-antigua-aduana-maritima-de-ensenada,cominabc@yahoo.com,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=1281,"El edificio fue construido en Inglaterra y armado en Ensenada en 1887. Fue ocupado por la Compañía Americana (International Company of Mexico); después por la Compañía Inglesa (Mexican Land and Colonization Company) hasta 1917 y posteriormente permaneció cerrado cinco años. En 1922, el edificio fue tomado por la Aduana Marítima de la Secretaría de Hacienda. En 1992 el Gobierno Federal hace entrega oficial del edificio al Instituto Nacional de Antropología e Historia (INAH). Hoy presenta exhibiciones temporales contemporáneas e históricas."
21,21,Museo de la Vid y el Vino,,info@museodelvinobc.com,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=1662,"La colección permanente de este museo ofrece al público un recorrido por la historia, la industria, la identidad y el vino, así como su relación con el arte, todo esto distribuido en sus dos niveles. En la Sala de Historia se puede conocer acerca de las primeras evidencias de la elaboración del vino en el mundo, y de cómo esta bebida forma parte de los usos y costumbres de pueblos y civilizaciones. El Museo de la Vid y el Vino presentan cuatro exposiciones temporales al año y para el disfrute de sus visitantes, tiene un jardín temático."
22,22,Museo Katsuo,,museokatsuo@hotmail.com,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=1809,"Cuenta con una exhibición que combina piezas como la escultura en bronce de una ballena gris y su ballenato, la réplica en miniatura de uno de los últimos barcos balleneros de madera, artefactos náuticos recobrados del fondo marino por los buzos y oceanólogos de la UABC y equipo de buceo que remite a los inicios del submarinismo. Este espacio museístico está dedicado a conservar y divulgar el patrimonio cultural y natural de la Península de Baja California y particularmente de Ensenada. El lugar también representa un espacio académico, donde se exponen e imparten diversos proyectos educativos asociados con el cuidado del mar y el medio ambiente. Está ubicado en el interior de la Facultad de Ciencias Marinas de la Universidad Autónoma de Baja California, cuyo nombre es en honor al oceanólogo Katsuo Antonio Nishikawa Kinomura.

En el museo hay microscopios, cámaras fotográficas, escafandras, maquetas, modelos copiados de la realidad como un tiburón martillo; reseñas sobre la Facultad de Ciencias Marinas, conocida por ser la primera escuela de educación superior en Ensenada."
23,23,Caracol Museo de Ciencias ,http://www.caracolbc.org/,comunicacion@caracol.org.mx,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=620,Se funda en 1988 bajo el nombre de Tecciztli de Baja California S.C. Mientras que en 2015 se abren las puertas al publico a las actuales instalaciones ya bajo el nombre actual. El Museo ofrece proyecciones astronómicas en un Domo y audiovisuales en el Auditorio. Posee talleres didácticos con temática ambiental y astronómica.
24,24,Museo de la Misión de Nuestra Señora de Guadalupe,https://lugares.inah.gob.mx/es/museos-inah/museo/17794-museo-de-nuestra-se%C3%B1ora-de-guadalupe-del-norte.html,,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=931,"Fue adaptado como museo en una casa-habitación de la comunidad rusa del poblado de Francisco Zarco. Ofrece información histórica sobre el Valle de Guadalupe, de los nativos kumiai y de la migración rusa. Exhibe una serie de aperos de labranza y artesanías elaboradas por indígenas de la región. Organiza cursos de artesanías para niños y jóvenes."
25,25,"Museo Comunitario Altagracia A. de Arauz, San Vicente Ferrer",,,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=742,"Abrió sus puertas en 1991 con el objetivo de preservar y difundir la historia y el patrimonio paleontológico y cultural de la región. Exhibe muestras fotográficas del arte rupestre de los antiguos cazadores y recolectores que poblaron la zona, en especial el sitio La Llave, así como huesos fosilizados de mamut, objetos de los indígenas pai-pai de la misión dominica de San Vicente Ferrer, fundada en 1780, y de los grandes ranchos del siglo XIX.
Consta de una recreación al aire libre de casas cucapá y exhibe instrumentos agrícolas tradicionales. Ofrece servicio de visitas guiadas."
26,26,Museo Ku'ahl,https://piedepagina.mx/el-color-de-la-pobreza/yumanos/una-historia-inesperada-el-museo-ku-ahl.php,,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=2163,
27,27,Museo Comunitario El Rosario,http://elrosariobc.blogspot.mx/2007/12/museo-comunitario-el-rosario.html,ingespinoza_57@hotmail.com,Baja California,Ensenada,http://sic.gob.mx/ficha.php?table=museo&table_id=743,
28,28,Centro  de Investigaciones Culturales Museo,http://iic-museo.uabc.mx/,amargalli@uabc.edu.mx,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=museo&table_id=328,"El inmueble que lo alberga data de 1974 y en sus inicios funcionó como boliche y oficinas de gobierno. Fue inaugurado como museo el 31 de octubre de 1977 y remodelado en 1994. El Centro de Investigaciones Culturales-Museo de la UABC tiene por misión constituirse en un órgano institucional dedicado a la investigación, la docencia y la divulgación cultural.
El CIC Museo UABC cuenta con un auditorio de usos múltiples, con aforo de 110 sillas. Cuenta con equipo técnico, pantalla, sonido y servicio operativo. Su Centro de Documentación resguarda una colección arqueológica representativa de las zonas norte, noroeste y suroeste de México y se clasifica en dos grandes bloques: arqueología mesoamericana y arqueología yumana, siendo esta última la de mayor contenido.
Su colección etnográfica la constituyen piezas contemporáneas de los grupos étnicos regionales: cucapá, kiliwa, cochimi, pai pai y kumiai. Otras colecciones de interés son la histórica, la de la fototeca, la bibliográfica, la documental y la de carteles."
29,29,Museo Regional Los Pioneros de Mexicali,,museoregionalpionerosmexicali@hotmail.com,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=museo&table_id=1689,"El museo dispone de diversos temas en imágenes, escritos y en objetos que ilustran el paso del tiempo y su historia; temas como Etnias regionales: Cucapá, Paipai, Kiliwas, Kumiai, entre otros. Ferrocarriles, Monumentos Históricos, Salinidad, Bomberos, Sociedad, Cruz Roja, Maestros, Educación, Deportes. Universidades: UABC, Cetys Universidad.
Hay también juguetes de diferentes culturas: Aztecas, chinos, japoneses, judíos, romanos, egipcios, indostanos (Hindúes), apaches y vaqueros, guerras medievales, soldados, luchadores, cholos, y hasta de Walt Disney."
30,30,Museo Sol del Niño,, contacto@sol.org.mx,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=museo&table_id=886,"Abrió sus puertas al público el 21 de septiembre de 1998. Tiene por objeto cultivar el interés de los niños, jóvenes y adultos hacia la cultura, la ciencia, la tecnología y el medio ambiente, mediante un contexto de educación interactiva que propicie la experimentación, el análisis, la innovación y la creatividad.
Forma parte de la legendaria estructura de La Jabonera del Pacífico, que en la década de los cincuenta funcionó como almacén de semillas de algodón y que después de 30 años de abandono fue rescatada para salvaguardar un patrimonio cultural, reconocido por el Instituto Nacional de Antropología e Historia (INAH). Las más de 260 exhibiciones del museo están divididas en las secciones denominadas Casa de la energía, Pirámide del hombre, Plaza del sol, Mezanine de comunicación, Sala de exhibiciones temporales y Domo digital."
31,31,Museo Comunitario El Asalto a las Tierras,,cavb_52@hotmail.com,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=museo&table_id=930,"Está ubicado en una escuela rural construida en 1938 y basada en el modelo que predominó en todo el Estado de Baja California a razón del movimiento agrario surgido durante el gobierno del coronel Rodolfo Sánchez Taboada.
Fue inaugurado como museo el 24 de octubre de 1989, con el objetivo de difundir la historia sobre la tenencia de la tierra en el Valle de Mexicali y la vida de los nativos de la región. Exhibe fotografías de la época, documentos, herramientas e implementos agrícolas, así como una recreación al aire libre de una casa rural de los años treinta. Cuenta con dos salas permanentes y una temporal. Organiza visitas guiadas y muestras relacionadas con la historia de la comunidad y de sus habitantes, los cucapá.
El Museo Comunitario El Asalto a las Tierras de 1937 surgió del interés de los pobladores del ejido Michoacán de Ocampo, descendientes en su mayoría de los luchadores agraristas dirigidos por Hipólito Rentería que invadieron los terrenos de la compañía estadounidense Colorado River Land Company el 27 de enero de 1937."
32,32,Museo Comunitario  Cucaphá Juan García Aldama ,,,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=museo&table_id=935,"Es el primer museo étnico-comunitario de Baja California. Está ubicado en un inmueble construido en 1982, el cual alberga a la comandancia y a la tienda de artesanías de la comunidad. Fue inaugurado el 10 de septiembre de 1991, con un concepto museográfico proporcionado por el Instituto Nacional de Antropología e Historia (INAH).
Presenta un panorama general de la historia y las costumbres de los cucapá, mediante objetos antiguos, fotografías, indumentaria y muestras a escala de casas tradicionales de la región. Alberga una serie de reproducciones fotográficas de los archivos históricos del Smithsonian Institution y The Sherman Foundation.
En el museo los artesanos ofrecen sus productos, tales como pectorales, aretes, collares de chaquira y faldas de corteza de sauce, entre otros."
33,33,Museo Comunitario Tecate,https://www.carem.org/,info@carem.org,Baja California,Tecate,http://sic.gob.mx/ficha.php?table=museo&table_id=114,"El inmueble que lo alberga fue construido por el Gobierno Federal en 1956 como granja, función que mantuvo hasta 1985. Exhibe objetos antiguos relacionados con la historia de Tecate, los cuales pertenecieron a las familias pioneras de la localidad.
Este museo se encuentra activo desde 1997, albergando exhibiciones de diversa naturaleza, tanto exposiciones individuales de artistas locales y foráneos, como exposiciones de tipo informativas y también exposiciones de los trabajos realizados por alumnos de los diferentes talleres de artes visuales con los que cuenta CECUTEC.
Los planes de la administración actual, para con el Museo de CECUTEC es que continúe como un espacio que reciba exposiciones temporales con duración de entre 2 y 3 meses, con miras a presentar artistas Regionales y Nacionales para ampliar la divulgación de la producción visual de la ciudad."
34,34,Museo de Sitio Campo Alaska,,jbendimez.bc@inah.gob.com; daniel_aguilar@inah.gob.mx,Baja California,Tecate,http://sic.gob.mx/ficha.php?table=museo&table_id=1283,"Antiguo cuartel federal, restaurado en el 2004 por la Asociación Corredor Histórico CAREM A.C., el Fideicomiso Autopista Rumorosa (FIARUM), el Instituto Nacional de Antropología e Historia (INAH) y el Instituto de Cultura de Baja California. Alberga hoy muestras de la historia de la región. Se exhiben varias piezas pertenecientes los pueblos nativos como los Kumiai, Pai pai y Cucapá, y se habla de sus leyendas, tradiciones y cultura. También cuenta con una colección fotográfica que narra la historia del inmueble."
35,35,Museo de Sitio de la Zona Arqueológica El Vallecito,https://www.inah.gob.mx/zonas/58-zona-arqueologica-el-vallecito,jaime_velez@inah.gob.mx,Baja California,Tecate,http://sic.gob.mx/ficha.php?table=museo&table_id=2081,"Se compone de 23 conjuntos con pinturas y petrograbados, cinco son los que están abiertos al público, a los que se puede llegar por un sendero temático de alrededor de 2 kilómetros, estos se visitan en el siguiente orden: Conjunto Tiburón, Conjunto del Solsticio o el Diablito, Conjunto el Hombre Enraizado, La Cueva del Indio y Conjunto de Los Solecitos o Wittinñur."
36,36,Museo de las Californias,https://www.cecut.gob.mx/emuseo.php,museocalifornias@cecut.gob.mx,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=museo&table_id=598,"Forma parte de las instalaciones del Centro Cultural Tijuana, construido en 1982 con un diseño del arquitecto Pedro Ramírez Vázquez. El museo fue inaugurado el 24 de febrero de 2000, con un concepto museográfico del maestro Mario Vázquez Ruvalcaba. Su objetivo es contribuir al conocimiento de la historia peninsular y generar un espacio de reflexión en torno a la identidad del bajacaliforniano. Resguarda un acervo de más de mil piezas representativas de la historia regional y nacional."
37,37,Museo de Cera de Tijuana,https://museodeceratijuana.com/,museodeceradetijuana@hotmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=museo&table_id=340,"Fue inaugurado en 1993. Exhibe una colección de personajes de la literatura y el cine, así como personajes famosos, entre ellos Ramón Ayala, Pedro Infante, Lola Beltrán, Luis Miguel, Michael Jackson, Cantinflas, Hernán Cortés, Cuauhtémoc, Moctezuma, Venustiano Carranza, Porfirio Díaz y Emiliano Zapata."
38,38,Museo Interactivo Tijuana El Trompo,http://www.eltrompo.org,m.digitales@eltrompo.org,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=museo&table_id=1276,"Espacio educativo que por medio de la experimentación, los pequeños visitantes aprenden a incorporar los conceptos de la ciencia en su vida diaria y a comprender mejor el mundo donde viven, encontrando respuestas a su curiosidad, intereses y necesidades; fomentando el desarrollo y el aprendizaje integral.

Diseñado por el Arq. Francisco López Guerra, como Museo Interactivo Tijuana El Trompo fue inaugurado el 9 diciembre de 2008 dentro del perímetro del Parque Morelos, cuenta con 4 niveles que albergan la sala de cine en 3D, un auditorio y las salas de exhibición.
La temática está fundamentada en la teoría del aprendizaje libre y en la experiencia del aprendizaje significativo."
39,39,Museo de Historia de Tijuana,https://imac.tijuana.gob.mx/,museodehistoriadetijuana@hotmail.com; miriamgarcia.museo@gmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=museo&table_id=1327,"Se localiza en el edificio del Palacio de la Cultura.
Dividido en cinco ejes temáticos, muestra fotografías, información escrita, objetos y pantallas interactivas compuestas por imágenes de la región a través del tiempo."
40,40,Museo de la Lucha Libre Mexicana,https://www.mullme.com/,mullme664@gmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=museo&table_id=2055,"Este museo exhibe una gran colección privada de objetos relacionados al mundo luchístico, con más de 6,800 artículos entre máscaras originales, tazas, cinturones, fotografías, llaveros, alcancías, historietas, luchadores de plástico en diferentes poses y tamaños, los diferentes tipos de revistas especializadas al deporte del pancracio, toda la parafernalia relacionada al deporte más popular de México, forman parte de esta exposición."
