,Unnamed: 0,Nombre,Página Web,Email,Entidad,Municipio,Enlace SIC,Descripción
10,10,Fonoteca de Radio Educación,,hacuna@radioeducacion.edu.mx,Ciudad de México,Benito Juárez,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=23,"Cuenta con mas de 140000 materiales fonográficos y más de 800000 programas, es una de las más grandes de América Latina, con diversos contenidos culturales y alrededor de 60 mil títulos de obras musicales, equivalentes a más de 600 mil piezas u obras individuales.
Su gran acervo consiste en música popular y académica de todo el mundo, con un fuerte énfasis en la cultura mexicana y las culturas regionales internacionales.
El espacio de la fonoteca ofrece servicios de información consulta y apoyo a la transmisión por convenio a instituciones educativas y culturales en todo el país."
11,11,Fonoteca Central del Instituto Mexicano de la Radio,https://www.imer.mx/fonoteca/,jorge.santander@imer.com.mx,Ciudad de México,Benito Juárez,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=20,
12,12,Fonoteca del Instituto Nacional de Antropología e Historia,http://www.fonoteca.inah.gob.mx/,fonoteca.inah.gob.mx,Ciudad de México,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=21,"La Fonoteca del Instituto Nacional de Antropología e Historia, tiene como objetivos investigar, registrar, conservar y difundir la diversidad musical de México y el mundo. Poco después de la creación del INAH, lingüistas y etnólogos formaron una fonoteca con muestras de música y lenguas indígenas registradas en carretes de alambre, hecho que marcó una nueva etapa en el desarrollo de la investigación antropológica en México: la grabación del sonido para actividades de investigación, docencia y difusión. En los años 60, un grupo de destacados antropólogos realizó grabaciones de música en varios lugares del país como parte de la investigación para las salas etnográficas del Museo Nacional de Antropología. Muchos de esos registros se editaron en discos de acetato a partir de 1967 obteniendo un éxito notable. Desde entonces se estableció un área especializada del Instituto en la investigación musical. Actualmente la fonoteca es un centro de investigación etnomusicológica conformado por un grupo de especialistas y enriquecido con una red de investigadores de otras instituciones y áreas del Instituto, algunos de los cuales desde hace más de 30 años, han contribuido al conocimiento de la música popular y tradicional de México. Asimismo, desarrolla dos proyectos sustanciales: Instrumentos Musicales Prehispánicos y Atlas Musical de México. Junto con otras instituciones, la fonoteca ha sido miembro fundador del Seminario de Fonotecas, de la Red Nacional de Acervos Musicales y del Consejo de la Música Popular Mexicana."
13,13,Fonoteca Alejandro Gómez Arias,http://www.Radiounam.unam.mx,,Ciudad de México,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=24,"Alberga más de 30,000 fonogramas digitalizados provenientes de cintas de carrete abierto DAT y cassettes que contienen programas transmitidos a través de las frecuencias de Radio UNAM."
14,14,Fonoteca Melesio Morales,https://conservatorio.inba.gob.mx/proof.html,cnm.archivohistorico@inba.gob.mx; nami.rilo@gmail.com,Ciudad de México,Miguel Hidalgo,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=9,"Resguarda fonogramas enfocados a la Música de concierto, de Cámara, Coral, Sacra, entre otras."
15,15,Fonoteca del Sistema de Radio y Televisión Mexiquense,http://radioytvmexiquense.mx/,fonoradiomex2@gmail.com; jisolmtz@gmail.com,México,Metepec,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=28,"La Fonoteca del Sistema de Radio y Televisión Mexiquense, nace de la necesidad de conservar la memoria sonora tanto Regional como Estatal del Estado de México, así mismo resguarda la Memoria Sonora de Radio Mexiquense. Nuestro acervo fonográfico se conforma de: cintas magneticas, MD's, dats, lp's y casetes."
16,16,Fonoteca Juan León Mariscal,https://www.facebook.com/search/top/?q=fonoteca%20juan%20le%C3%B3n%20mariscal,fonoteca@fahho.mx,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=33,"La Fonoteca Juan León Mariscal es una institución dedicada a la promoción y difusión de la cultura del sonido. Tiene como fin la preservación del legado sonoro de Oaxaca, así como de sus lenguas y tradiciones."
17,17,Fonoteca Eduardo Mata,https://www.facebook.com/Audioteca.EduardoMata/,fonoteca.eduardomata@gmail.com,Oaxaca,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=16,"La Fonoteca Eduardo Mata fomenta el enriquecimiento musical mediante conciertos, conferencias, talleres, charlas y presentaciones donde convergen diversas expresiones musicales; desde la música de concierto hasta las manifestaciones populares. El material está disponible a todo el público interesado en la música."
18,18,Fonoteca Isaías Noriega de la Vega,https://es-la.facebook.com/pages/category/Artist/Fonoteca-Isaias-Noriega-de-la-Vega-139160463298185/,fonoteca.buap@hotmail.com,Puebla,Puebla,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=11,"La Fonoteca del Colegio de Música de la BUAP, tiene la misión de realizar actividades artísticas, académicas, culturales y recreativas, relacionadas con el sonido para fomentar una cultura de la escucha, en los estudiantes de la Universidad y específicamente en los de la Escuela de Artes; dando acceso a los investigadores, docentes, estudiantes y Público en General."
19,19,Vicente Teódulo  Mendoza,http://puebla.travel/es/museos/item/fonoteca-vicente-teodulo-mendoza,fototecafonotecapuebla@outlook.com,Puebla,Puebla,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=25,"Tenemos archivos de música producida en el siglo XX y nuestro mayor acervo es música de conciertos.
La Fonoteca Vicente T. Mendoza atiende con los mismos estándares de calidad de las principales fonotecas del país los procesos de: conservación, catalogación y digitalización.
Desde 2006 pertenece al Comité Técnico de Normalización Nacional de Documentación, (COTENNDOC), integrada por dependencias competentes en archivos audiovisuales y fonográficos, organismos culturales y de radiodifusión, y centros de documentación e investigación científica y tecnológica.
Cabe recordar que en la historia de los templos religiosos, en específico la Catedral de Puebla, es uno de los sitios donde inicia el registro de la historia de la música de esta ciudad, donde se crearon una gran cantidad de piezas musicales exprofeso para ser tocadas por los órganos ubicados en el recinto consagrado a la Inmaculada Concepción, de lo cual se tiene registro y archivo."
20,20,Ernesto de la Torre Villar,https://biblioteca.mora.edu.mx/F/GADRSACFHEJF385UBB3TSBSBBVUM4Q4Y1LJ1TARUM1L1N45DSQ-00170?func=file&file_name=help-1,,Puebla,Tlatlauquitepec,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=35,Sala de 8mX6m
21,21,Archivo Sonoro de Radio y Televisión Universitaria,http://radioytelevision.uaslp.mx/Programacion/Programa/Play%20a%20la%20Historia,ubaldocr@uaslp.mx,San Luis Potosí,San Luis Potosí,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=37,"Es un espacio integrado al Centro de Documentación Audiovisual de la Dirección de Radio y Televisión, en donde se gestiona y preserva documentos sonoros mediante diversos procesos, poniendo en acceso sus colecciones a través de diferentes medios.

En el archivo sonoro se desarrollan actividades de control físico, digital e intelectual, para dar respuesta a las necesidades originadas por el crecimiento exponencial de documentos especiales, para ello, se aplican diversos lineamientos, normativas y políticas nacionales e internacionales en procesos como la creación de documentos, identificación, diagnóstico, selección, adquisición, inventario, catalogación, clasificación, conservación, digitalización, ingesta, almacenamiento, curaduría, acceso, uso y reuso.

Gracias al trabajo de descripción documental, se han ido registrando en Filemaker, las fichas de catalogación de documentos sonoros para su pronta localización, atendiendo diversas necesidades de información, tanto de usuarios internos como de usuarios externos."
22,22,Fonoteca de Radio UV,http://www.uv.mx/radio/fonoteca/,"radio@uv.mx, fguevara@uv.mx",Veracruz de Ignacio de la Llave,Xalapa,http://sic.gob.mx/ficha.php?table=fonoteca&table_id=34,La fonoteca de Radio Universidad Veracruzana tiene el objetivo de contribuir a la distribución social del conocimiento y la cultura a través de la producción y transmisión radiofónica con el más alto nivel de calidad académica y técnica.
