,Unnamed: 0,Nombre,Página Web,Email,Entidad,Municipio,Enlace SIC,Descripción
28,28,Galería de la Ciudad,,artesplasticasbc@gmail.com,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=galeria&table_id=343,"Creada el 20 de junio de 1978 se ha convertido en el recinto más importante para recibir la plástica del mundo y la que se genera en el Estado.
Historia de la Galería de la Ciudad
En los años setentas surge en Mexicali un grupo de entusiastas artistas visuales jóvenes que interesados en promover y difundir su producción artística se dan a la tarea de promover ante las autoridades gubernamentales la construcción de un espacio digno y adecuado para la presentación de exposiciones de artes plásticas y visuales propias y de compañeros artistas de otras latitudes del Estado y del país.
Mientras tanto, en los espacios de la Dirección de Difusión Cultural del Gobierno del Estado se inicia un incipiente programa de exposiciones de artistas locales. Estos dos fenómenos dan pie a la construcción de una galería de arte. En el espacio que ocupara el estacionamiento de este inmueble se inicia la construcción de la que hasta hoy en día se conoce como Galería de la Ciudad, la cual ha pasado por diferentes etapas, ha superado crisis económicas y se ha mantenido como una de las mejores opciones culturales de la ciudad ganándose el reconocimiento de ser el primer y uno de los más importantes espacios culturales.
Por sus salas de exhibición han pasado tres generaciones de artistas bajacalifornianos, quienes han presentado lo más relevante de su producción plástica y visual; de igual manera en sus muros se han expuesto importantes obras de artistas mexicanos como Rufino Tamayo, Tina Modoti, Manuel Felguerez, David Alfaro Siqueiros entre muchos otros. También se han presentado importantes colecciones internacionales de países como Finlandia, China, España, Estados Unidos de Norteamérica, Cuba y Polonia.
En marzo de 1998, la Galería abre nuevamente sus puertas al público y a partir de esta fecha se reanudan las actividades ofreciendo una nueva imagen, con salas más amplias, mejor iluminadas y refrigeradas, mejores servicios y opciones de promoción y difusión cultural, así se convierte en un espacio multidisciplinario que presenta exposiciones de artes plásticas, visuales e interdisciplinarias, proyecciones de cine club, conciertos de música, charlas, conferencias, etcétera.
Los pioneros de la plástica mexicalense son:
1. Francisco Arias
2. Francisco Alvarez +
3. Salvador Romero González +
4. Domingo Ulloa
5. Gilberto Vargas +
6. Ruth Hernández O.
7. Esther Aldaco
8. Rodrigo Muñoz +
9. José García Arroyo +
10. Eduardo Auyón
11. Manuel Aguilar
12. Salvador Aguilar +
13. Rubén García Benavides
14. Carlos Coronado Ortega"
29,29,Sala Rufino Tamayo,,casadelaculturamexicali@hotmail.com,Baja California,Mexicali,http://sic.gob.mx/ficha.php?table=galeria&table_id=352,Se llevan a cabo exposiciones de artes plásticas temporales.
30,30,Sala de Exposiciones del Centro Cultural Tecate,,,Baja California,Tecate,http://sic.gob.mx/ficha.php?table=galeria&table_id=1452,En esta galería exponen los artistas plásticos de la región.
31,31,Galería de la Ciudad,http://www.icbc.gob.mx/Conocenos/NuestrosEspacios, tecateicbc@baja.gob.mx,Baja California,Tecate,http://sic.gob.mx/ficha.php?table=galeria&table_id=344,"Se presentan exhibiciones temporales de artes plásticas, pintura y escultura, así como presentaciones de libros y conferencias."
32,32,Galería Espacio Norte 2,https://cultura.uabc.mx/galerias/,cultura@uabc.edu.mx,Baja California,Tecate,http://sic.gob.mx/ficha.php?table=galeria&table_id=347,Se llevan a cabo exposiciones temporales
33,33,Carmen Saltiel Gallery,, info@carmensaltielgallery.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=703,"Se exponen obras de artistas locales, nacionales e internacionales para el disfrute de residentes y visitantes."
34,34,Galería  Álvarez Malo,http://www.imac.tijuana.gob.mx/galerias.aspx,casadelaculturaplayas@gmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=742,"Espacio para exposiciones temporales de artes plásticas, ubicado dentro de la Casa de la Cultura"
35,35,Object Mexico,http://objectmexico.com,info@objectmexico.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=686,
36,36,Galería de Arte Alfonso Bustamante L.,,,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=1541,"Durante los 34 años de carrera hotelera de este inmueble, ya cuentan con varios años de experiencia compartiendo y dando espacios a grandes artistas locales para la presentación y expresión de diferentes tipos de arte."
37,37,La Caja Galería,http://www.lacajagaleria.com,info@lacajagaleria.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=626,Es un espacio para la promoción de artistas locales e internacionales.
38,38,Galería Picasso,http://www.galeriapicasso.com/,galeriapicasso1@hotmail.com; info@galeriapicasso.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=351,"Espacio independiente fundado por la promotora cultural Carmen Leticia Dueñas Estrada, estimula la creación artística de la comunidad de artistas visuales de la región."
39,39,Galería El Cubo,https://www.cecut.gob.mx/ecubo.php,opina@cecut.gob.mx,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=666,Se realizan diversas exposiciones temporales.
40,40,Galería de Distrito-10 ,,distrito10ea@gmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=717,"Galería dedicada a la promoción y difusión del arte contemporáneo. Se aloja en una casa construida alrededor de los años cuarenta, adaptada por Cecilia Navarro"
41,41,Sala de Arte Álvaro Blancarte,https://cultura.uabc.mx/galerias/,saabgalerias@hotmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=707,"Ubicada en el Centro Comunitario de la UABC, fue diseñada por el arquitecto Jaime Bramilia inaugurándose con todo el complejo en 1998
En sus inicios llevó el nombre de Galería Universitaria hasta diciembre de 2007 que se le dio el nombre de Sala de Arte Álvaro Blancarte.
Realizándose un promedio de 6 exposiciones anuales ha presentado obra de Álvaro Blancarte, Roberto Romero Molina, Demián Flores, Manuel Bojórkes, Monica Roibal, Helga Kreps, Irma Sofía Poeter, Rosa María Robles, entre otros."
42,42,Galería Espacio 5,http://www.imac.tijuana.gob.mx/,difusionimac@gmail.com; arteyculturapopular.imac@gmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=1450,"Esta galería se encuentra dentro del edificio del Antiguo Palacio Municipal de Tijuana, el cual ha sido sede de actividades gubernamentales, comerciales y de cultura en distintas etapas de su existencia. Su construcción data de 1921, siendo una de las edificaciones más antiguas de esta frontera. Desde 1998 es sede del Instituto Municipal de Arte y Cultura (IMAC). En el año 2014, fue declarado Patrimonio Cultural del Estado de Baja California. Se llevan a cabo exposiciones de artistas regionales."
43,43,Galería Principal ,,tijuanaicbc@bajacalifornia.gob.mx,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=354,"Espacio dedicado a la difusión de las artes visuales, con especial énfasis en la obra de artistas locales y de la región, consta de una sala con área de exhibición de 195.5 m².

Entre los artistas que han expuesto estan Ángel Valra, Alfredo Gutiérrez, Marco Antonio Figueroa, Ignacio Hábrika, Julio Orozco y Daniel Ruanova.

Se ofrecen cursos y talleres en torno a las exposiciones para grupos escolares y público general."
44,44,Galería Benjamín Serrano,,casaculturatijuana@yahoo.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=350,"El nombre de la galería se adoptó en honor al extinto pintor y escultor tijuanense Benjamín Serrano. Promueve y difunde el arte contemporáneo, exhibe obra de artistas con trayectorias y emergentes, principalmente de la región.
Cuenta con un área total de exhibición de 42 m². Colabora con otros organismos para la presentación de actividades y albergar exposiciones como FotoSeptiembre. Elba Rhoads, Ricardo Ciápara, Juan Zuñiga han expuesto en la galería."
45,45,Galería de Arte de la Ciudad,https://imac.tijuana.gob.mx/museo.aspx,palaciocultura@imactijuana.org; palacio_cultura_tijuana@hotmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=740,"Ubicada en el Palacio de la Cultura, presenta obra gráfica de artistas locales con un promedio de 27 exposiciones al año. Personajes como Rafael Cauduro, Felipe Ehrenberg, Antonio Oceguera y Cátaro Nuñez han expuesto en las instalaciones.
Galería que tiene su origen en el espacio museístico creado en 1979, con la finalidad de promover a los artistas de la región mediante exposiciones temporales durante todo el año. El edificio en que se alberga permaneció tres años en remodelación, se reinauguró a fines de 2006. La galería consta de una sola sala con área de exhibición de 254m²."
46,46,Galería de la Casa del Túnel,,culturebeatmexico@gmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=1700,"Enrique Chiu, reconocido artista mexicano, es el encargado de la Casa del Túnel. El presume las exposiciones que ha albergado."
47,47,Sala Central de Exposiciones,http://www.cecut.gob.mx,agarcia@cecut.gob.mx,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=44,Es un espacio donde los creadores artísticos se dan cita para exhibir su obras.
48,48,Sala  Marta Palau,,,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=1270,La Sala Marta Palau fue inaugurada a sólo cuatro días del Día Internacional de la Mujer como parte del programa nacional de género. Espacio destinado a la difusión del trabajo de artistas visuales de Baja California.
49,49,Galería ReEvolución 208,,,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=1273,
50,50,Galería de Arte del CEART de Tijuana,,icbc.cearttijuana@gmail.com,Baja California,Tijuana,http://sic.gob.mx/ficha.php?table=galeria&table_id=1186,"Exhibe obra de artistas locales, tanto plástica, como fotografía y pintura."
51,51,Galería  Internacional,,ceartrosarito@gmail.com,Baja California,Playas de Rosarito,http://sic.gob.mx/ficha.php?table=galeria&table_id=1669,En esta galería los alumnos del Instituto exponen su obra plástica
52,52,Puerto Nuevo Gallery,, puertonuevogallery,Baja California,Playas de Rosarito,http://sic.gob.mx/ficha.php?table=galeria&table_id=1797,Se realizan diversas exposiciones temporales
53,53,Índigo Galería de Arte Escuela,,indigogaleriadearte@gmail.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=galeria&table_id=1549,"Ademas de ser una galeria, cuenta con un servicio de talleres y clases de dibujo y pintura."
54,54,Salón de la Plástica Sudcaliforniana,,centroculturaldifusion@hotmail.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=galeria&table_id=1548,Reúne la obra de diversos artistas plásticos contemporáneos de la región
55,55,Díaz Castro  Galería,,diazcastroartista@gmail.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=galeria&table_id=436,"Galería de arte fino y estudio, propiedad del artista visual sudcaliforniano Carlos Cesar Díaz Castro."
56,56,Galería de Arte Carlos Olachea Boucsiéguez,,galeriaolachea@gmail.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=galeria&table_id=437,"Sin duda la galería de arte más importante en La Paz, Baja California Sur. Guarda en sus pasillos las mejores manifestaciones de artistas locales y extranjeros y es sede frecuente de exposiciones y lanzamientos de libros de escritores de reconocimiento nacional."
57,57,Galería  La Pintada ,https://www.culturabcs.gob.mx/recinto/79,casaculturaedobcs@yahoo.com.mx ,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=galeria&table_id=434,Se realizan exposiciones temporales de arte contemporáneo
58,58,Galería Casa Parra,,info@casaparra.com.mx,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=galeria&table_id=1546,"En este espacio se encuentran pinturas, joyas, figuras, textiles, arte, corteza de carteles."
59,59,Galería de Todos Santos,http://www.galeriatodossantos.com/,mplcope@yahoo.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=galeria&table_id=1509,Esta galería representa a grupo de artistas contemporáneos que trabajan diversos materiales.
60,60,Galería Logan,http://www.jilllogan.com,jilllogan2001@yahoo.com,Baja California Sur,La Paz,http://sic.gob.mx/ficha.php?table=galeria&table_id=533,"Una de las mejores galerías de la ciudad, muestra el trabajo de la pintora Jill Logan, quien ha expuesto en las ciudades de Nueva York, Florida, Oregon, Nuevo México y California. Ella crea óleos originales y obras de técnica mixta que requiere en algunos casos meses en completarse la estratificación, el curado y el secado de sus obras."
61,61,NN Galería,https://www.nngaleria.com/,contactonngaleria@gmail.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1904,"Es un espacio de arte interesado en el encuentro, diálogo e inversión de procesos creativos relevantes de diferentes generaciones, disciplinas y contextos."
62,62,Jardín del Arte Los Cabos,https://jardindelarteloscabos.org/,,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1355,"Un grupo ecléctico de artistas de diversos orígenes residentes en el municipio de Los Cabos, agrupados bajo el nombre de Jardín del Arte Los Cabos; se reúnen los días martes y jueves para exhibir su trabajo en la Histórica Plaza Mijares y en la Plaza Amelia Wilkes, en Cabo San Lucas."
63,63,AV Tequila Experience & Art Gallery,,,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1909,"En Tequila Experience & Art Gallery se apoya el arte 100% mexicano, ya que cuenta con las pinturas y esculturas de 6 de los mejores artistas tapatíos, los cuales se caracterizan por romper barreras y hacer piezas que dan vida a cualquier espacio."
64,64,Casa Dahlia Gallery,https://casadahlia.com/contact/,art@casadahlia.com ,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1067,"Casa Dahlia ha ofrecido por muchos años el trabajo de varios de los mejores artistas contemporáneos de Baja California.
Se exhiben pinturas y esculturas de diversos estilos, desde el expresionismo abstracto, el arte popular naif, incluyendo Color field minimalista en medios como el bronce, resina, óleo, acrílico y collage de técnicas mixtas."
65,65,Galería Alfredo Ginocchio,https://ginocchio.gallery/,info@ginocchiogaleria.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=435,"El autor abre su segunda galería en los Cabos, Baja California Sur. Óleos, acrílicos, instalaciones y esculturas engalanan el espacio. Promociona artistas mexicanos y latinoamericanos. Ha participado en 47 ferias internacionales y tiene en su haber más de 130 exposiciones individuales y colectivas en la galería de la Ciudad de México; asimismo ha participado en la formación de colecciones de arte y colaborado con importantes museos."
66,66,Galería Sergio Bustamante Los Cabos,,puertoparaiso@sergiobustamante.com.mx,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1910,"Pintor, escultor y diseñador, su trabajo ha destacado a nivel mundial por su originalidad."
67,67,Muvezi Galeria de Esculturas,,,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1817,"Además de los estilos africanos tradicionales, como familias protegidas, animales y bustos, los artistas Shona también han producido esculturas abstractas y modernas sobresalientes. Las esculturas varían en tamaño desde piezas de mesa hasta nuestra gran serie maestra. Las esculturas se realizan con una amplia variedad de piedras, que incluyen piedra de leopardo, serpentina de frutas, verdita, ópalo y más."
68,68,Yandi Monardo Art Gallery,,yandimonardo@yahoo.com.mx,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=838,Es un espacio donde diferentes expresiones artísticas y el talento de varios artistas encuentran un hogar. En esta galería se reúnen los trabajos de artistas plásticos de variados orígenes.
69,69,Paquimé Gallery,,mora@paquimegallery.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1660,
70,70,Laura Urrea Art Gallery,,,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1345,"El arte que realiza la autora es abstracto y contemporáneo, generalmente pinta sobre madera porque dice que usa mucha textura."
71,71,Old Town Gallery,http://theoldtowngallery.com/,info@theoldtowngallery.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1552,En esta galeria exponen artistas nacionales como internacionales
72,72,Ivan Guadarrama Art Gallery,http://www.ivanguaderrama.com/,info@ivanguaderrama.com ,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1544,"El artista Ivan Guaderrama se propuso demostrar que la creatividad se produce realmente cuando se rompen las reglas, que el arte no es simplemente una experiencia visual sino interactiva y que cuanto más comprometido esté el espectador, más es la esencia de una pieza de arte"
73,73,Galería Tanya Talamantes,http://www.tanyatalamante.com/,info@tanyatalamante.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1353,"La autora es originaria de Tijuana, estudió la carrera de diseño industrial. Su vocación la encontró en el arte. Llegó a Los Cabos hace 24 años, en donde expone su obra."
74,74,Galería Patricia Mendoza,http://www.patriciamendozagallery.com/,info@patriciamendozagallery.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1232,"Arte contemporáneo, pasión por el arte ha sido el origen de la creación de esa galería, para los artistas mexicanos con una trayectoria de éxito, exhiban sus obras."
75,75,Benavente Gallery,,  benaventefifi@gmail.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=842,
76,76,Galería de Ida Victoria,http://idavictoriagallery.com/,ida@idavictoriaarts.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=460,"Es un bello recinto de tres niveles, ubicado en el corazón del centro histórico de San José. Se alberga en un edificio espectacular que conserva el estilo colonial de la zona en su fachada; su interior ha sido adecuado como un moderno espacio para la exhibición de obras de arte."
77,77,Galería  de Arte  Enrique Bascón,http://www.artebascon.com/,enrique@artebascon.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1823,"Su obra, llena de crítica social, aborda temas como la influencia de la religión en el mundo contemporáneo y la diferencia de clases, pero también llena de colorido la estampa de íconos mexicanos como Frida Kahlo, Francisco Villa y Emiliano Zapata, en un claro homenaje al estilo de Andy Warhol. Este artista goza de un lugar en colecciones privadas desde Estados Unidos hasta Portugal."
78,78,Frank Arnold Gallery,https://frankarnoldart.com/,frank@frankarnoldart.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1068,"Este artista es considerado uno de los ocho grandes expresionistas abstractos en las líneas de Gorky, de Kooning, y Hans Hoffman, es un expresionista abstracto clásico, trae a Los Cabos un estilo emocional y enérgico de la pintura originalmente concebido por los artistas de Nueva York en los años 40 y los años 50. Este estilo artístico, junto con las tendencias posteriores del arte como el Pop Art y el Minimalismo, son contribuciones estadounidenses importantes a la historia del arte mundial."
79,79,Galería  Pez Gordo,http://www.pezgordoloscabos.com/,pezgordoart@yahoo.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=698,Esta es una de las galerías originales de la ciudad. Conocida por su animado colorido y arte contemporáneo mexicano.
80,80,Galería de Arte de la Casa Ballena,https://casaballena.com/acerca-de-casa-ballena/,info@casaballena.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1354,"Producción, exhibición y promoción de artes visuales a nivel nacional e internacional."
81,81,Intagrafia. Taller de Grafica y Galeria,,,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1344,Fundada en 2012 por Nacho Gallardo. Fue establecida por un grupo de artistas locales que tratan de estimular el arte y la cultura en San José.
82,82,La Sacristía Art & History,,lasacristia.loscabos@gmail.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1816,
83,83,Galería Corsica Cabo,,sanjosedelcabogallerydistrict@gmail.com,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=834,"La galería se especializa en pinturas figurativas, abstractas y esculturas que representan personalidades de renombre internacional, como Manuel Felguérez, José Luis Cuevas y Juan Soriano, así como una variedad en promesas de artistas más jóvenes que muestran un talento extraordinario."
84,84,Galería  de Arte del Hotel Grand Velas,,,Baja California Sur,Los Cabos,http://sic.gob.mx/ficha.php?table=galeria&table_id=1547,"Este hotel abre una galería dentro de sus instalaciones y donde se muestra el extraordinario talento de los artistas de México con su arte y escultura, así como el talento de artistas plásticos internacionales."
